총세대수,공가수,지하철역,버스정류장,단지내주차면수,연면적,위도,경도,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율,상가비율,세대당_가능주차면수,공가비율,국민임대,영구임대,공공임대(단기),장기전세,행복주택,공공임대(분납),공공분양,공공임대(50년),임대료,임대보증금,대형전용면적,지역_경기도,지역_경상남도,지역_경상북도,지역_광주광역시,지역_대구광역시,지역_대전광역시,지역_부산광역시,지역_서울특별시,지역_세종특별자치시,지역_울산광역시,지역_전라남도,지역_전라북도,지역_제주특별자치도,지역_충청남도,지역_충청북도
374,7.0,0.0,1.0,281.0,9.81,127.285510099511,35.6150582309673,0.578175805143889,1,7366.0,2.01,1.06,2.138328530259366,1.2237237237237235,1.195394277739009,0.6211031175059952,0.1882975834917187,0.201058919359218,0.4270974748846049,0.1835460222644583,0.0,0.7513368983957219,0.01871657754010695,374,0,0,0,0,0,0,0,108590.0,19548666.666666668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
330,15.0,0.0,1.0,253.0,120.84,126.775771841496,35.298430407492205,0.0358046798217461,1,13450.0,2.04,0.98,1.9391891891891893,1.0790616854908774,1.1190887124611668,0.6109458655562165,0.1643122676579925,0.1779182156133829,0.4564312267657993,0.2013382899628252,0.0,0.7666666666666667,0.045454545454545456,330,0,0,0,0,0,0,0,120470.0,17876000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378,3.0,0.0,1.0,265.0,6673.05,127.518102971481,35.6524318351573,0.6435449329917339,2,7327.0,2.05,0.98,1.618556701030928,1.0977198697068404,1.1212121212121209,0.6343713956170703,0.1722396615258632,0.1757881807015149,0.4585778626996042,0.1933942950730176,0.0,0.701058201058201,0.007936507936507936,378,0,0,0,0,0,0,0,87688.0,15211000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
277,20.0,0.0,2.0,222.0,6958.306,126.70664992467934,36.00706879123439,0.5350869213731517,2,11079.0,1.93,1.0,1.7230392156862746,1.2080459770114942,1.100811123986095,0.6761972837741244,0.124018413214189,0.1733911002798086,0.4909287841862984,0.2116617023197039,0.0,0.8014440433212996,0.07220216606498195,262,0,0,0,0,0,0,0,58630.0,55147342.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
856,10.0,0.0,3.0,777.0,4459.997232730726,127.103210798118,35.809475543852294,0.4144963970191881,2,30410.66666666667,2.3433333333333333,0.9466666666666668,1.8747178329571104,1.0068994649394538,0.9136267711787758,0.6892991239048811,0.2109128376008418,0.3124561557348299,0.4174522097509645,0.0591787969133637,0.0,0.9077102803738317,0.011682242990654205,856,0,0,0,0,0,0,0,134186.66666666666,22916500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
646,4.0,0.0,3.0,583.0,3700.3920567574446,127.10288611297943,35.80737317760299,0.4166161430080601,2,30410.66666666667,2.3433333333333333,0.9466666666666668,1.8747178329571104,1.0068994649394538,0.9136267711787758,0.6892991239048811,0.2109128376008418,0.3124561557348299,0.4174522097509645,0.0591787969133637,0.0,0.9024767801857585,0.006191950464396285,646,0,0,0,0,0,0,0,122624.0,20810200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
511,3.0,0.0,4.0,413.0,1843.77,126.47288842129014,33.48938251279628,1.662042389515994,1,55385.0,2.4,0.96,1.8886002886002888,1.0225266763272296,0.9012326415977532,0.6718913270637409,0.225006770786314,0.2772050194095874,0.4400108332581024,0.0577773765459962,0.0,0.8082191780821918,0.005870841487279843,511,0,0,0,0,0,0,0,221168.0,19473800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
285,3.0,0.0,1.0,200.0,237.81,128.857203239599,37.20028397797029,0.2703777247531715,1,4430.0,1.59,1.1,1.8692307692307693,1.3216783216783217,1.2045231071779745,0.7218045112781954,0.1139954853273137,0.2248306997742664,0.5060948081264108,0.155079006772009,0.0,0.7017543859649122,0.010526315789473684,285,0,0,0,0,0,0,0,189680.0,13067000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2.0,0.0,1.0,199.0,8.843,128.670521173041,37.3792909518125,0.4158136666340292,1,10514.0,2.03,1.05,1.826086956521739,1.2332535885167464,1.143317230273752,0.6476190476190476,0.1515122693551455,0.1775727601293513,0.5063724557732547,0.1645425147422484,0.0,0.77734375,0.0078125,256,0,0,0,0,0,0,0,126382.5,19037750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0.0,0.0,1.0,329.0,9.0,126.84977753481618,35.582780595906776,0.258354702578458,1,4101.0,1.9,0.93,1.7191780821917808,1.1545454545454543,1.0251256281407035,0.575,0.1202145818093148,0.1733723482077542,0.4913435747378688,0.2150694952450622,0.0,0.7060085836909872,0.0,466,0,0,0,0,0,0,0,93255.0,12558000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
314,15.0,0.0,1.0,241.0,9.0,126.884777697489,35.6944273669591,0.3753193385096344,1,5431.0,1.83,0.97,2.392857142857143,1.32484076433121,1.1444444444444444,0.5756676557863502,0.1102927637635794,0.1344135518320751,0.4619775363653103,0.2933161480390352,0.0,0.767515923566879,0.04777070063694268,314,0,0,0,0,0,0,0,99123.33333333333,17588333.333333332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
382,7.0,0.0,2.0,306.0,9.0,126.58938238440876,33.507662236963,1.627075994910424,1,25797.0,2.63,1.01,2.3739130434782605,1.0401225114854518,1.003793626707132,0.6729857819905213,0.2638678916153041,0.2582083187967593,0.4095049811993643,0.0684188083885723,0.0,0.8010471204188482,0.01832460732984293,382,0,0,0,0,0,0,0,123681.66666666667,15249500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
212,7.0,0.0,3.0,163.0,10.44,126.266160105394,33.419576112304505,1.7779145168682515,1,21232.0,2.01,1.05,2.1788413098236776,1.1749607124148769,1.1754568106312293,0.6051998074145402,0.15396571213263,0.1955538809344386,0.4934532780708365,0.1570271288620949,0.0,0.7688679245283019,0.0330188679245283,212,0,0,0,0,0,0,0,103725.0,12386000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
872,15.0,0.0,6.0,733.0,8180.955,128.20509538728913,37.12405648560755,0.5980361034488351,1,10247.0,2.07,1.01,2.0868544600938965,1.1314229249011858,1.0278818143986683,0.7002212389380531,0.163950424514492,0.2105006343319996,0.4755538206304284,0.1499951205230799,0.0,0.8405963302752294,0.017201834862385322,872,0,0,0,0,0,0,0,128403.33333333333,13831333.333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
508,4.0,0.0,1.0,370.0,687.752,128.22576638929,37.15354525770721,0.611076628720962,1,18673.0,2.41,0.97,1.719360568383659,1.0808933002481391,0.9662676822633296,0.6402805611222445,0.2039308091897392,0.2245488137953194,0.4838536924971885,0.0876666845177529,0.0,0.7283464566929134,0.007874015748031496,508,0,0,0,0,0,0,0,149175.0,15728500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
594,16.0,1.0,6.0,596.0,6544.83,128.466609376644,35.8595285705419,0.0023547286454437,1,50426.0,2.65,0.98,2.1017126878713737,1.0392734413352969,0.9367592279038266,0.7907348242811502,0.2324991076032205,0.2471344147860231,0.4536746916273351,0.0666917859834212,0.0,1.0033670033670035,0.026936026936026935,594,0,0,0,0,0,0,0,169010.0,24716200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
514,16.0,0.0,2.0,442.0,4971.3,127.576285937312,36.789919028464205,0.4294323426993263,1,34641.0,2.08,1.09,2.108038585209003,1.324295587453482,1.092489384288747,0.6761239633347883,0.1815190092664761,0.2524176553794636,0.4552120319852198,0.1108513033688404,0.0,0.8599221789883269,0.0311284046692607,514,0,0,0,0,0,0,0,108496.0,12633600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
558,12.0,0.0,3.0,449.0,6883.013000000001,127.589945749853,36.7870514413554,0.4433154023747715,1,34641.0,2.08,1.09,2.108038585209003,1.324295587453482,1.092489384288747,0.6761239633347883,0.1815190092664761,0.2524176553794636,0.4552120319852198,0.1108513033688404,0.0,0.8046594982078853,0.021505376344086023,558,0,0,0,0,0,0,0,136736.0,15728600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
758,19.0,0.0,7.0,564.0,9.0,128.109729752378,35.1568930617873,0.7456937530061936,1,27253.0,2.05,1.02,2.09362389023406,1.2440963292027123,0.9111969111969112,0.5690987124463519,0.1811543683264228,0.352181411220783,0.3995890360694235,0.0670751843833706,0.0,0.7440633245382586,0.025065963060686015,758,0,0,0,0,0,0,0,129816.66666666667,23606333.333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
812,2.0,0.0,3.0,612.0,13.977,128.70941560692498,35.1434803530683,0.184938634985301,1,13389.666666666664,2.236666666666667,1.03,2.1214361140443505,1.1855283476726228,0.990482233502538,0.6584930896121265,0.1921880056760188,0.2466329756777614,0.4685702905225423,0.0926087281236774,0.0,0.7536945812807881,0.0024630541871921183,812,0,0,0,0,0,0,0,98992.85714285714,18868571.42857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2.0,0.0,6.0,445.0,5081.03,128.6358120043665,35.25409330332453,0.2295143198086116,1,46192.5,2.3600000000000003,1.035,1.9478042659974903,1.1863939528679412,0.983445421624418,0.7785304846274101,0.1619851707528278,0.2661254532662229,0.4980029225523624,0.0738864534285868,0.0,0.8829365079365079,0.003968253968253968,504,0,0,0,0,0,0,0,204390.0,26323500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
631,8.0,0.0,3.0,442.0,3148.307882467585,128.70159423367278,35.27793229158769,0.163757035509163,1,19831.0,2.2,1.04,1.8712029161603887,1.3284799068142108,1.034646604632746,0.6647691334598356,0.1474459180071605,0.2016035499974787,0.5182290353486965,0.1327214966466643,0.0,0.7004754358161648,0.012678288431061807,631,0,0,0,0,0,0,0,93722.85714285714,13648142.857142856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332,3.0,0.0,2.0,258.0,3717.598,127.223283995872,38.2022915091615,0.3008369107909917,1,15174.0,2.12,1.01,1.7430167597765365,1.3052407932011332,1.043017088980554,0.6980609418282548,0.1669302754712007,0.2145116646896006,0.4569658626598128,0.1615921971793858,0.0,0.7771084337349398,0.009036144578313253,332,0,0,0,0,0,0,0,107594.0,13057200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,18.0,0.0,3.0,330.0,2709.772935513938,127.53417124945445,36.72331646861696,0.3966901419551277,1,19206.0,2.16,1.06,1.9006772009029345,1.3170597915523865,1.1064888085010174,0.6029313790806129,0.1696865562844944,0.2199312714776632,0.4851088201603666,0.1252733520774757,0.0,0.8068459657701712,0.044009779951100246,409,0,0,0,0,0,0,0,113060.0,13491000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
773,22.0,0.0,4.0,817.0,4471.567,127.43259238500865,36.62129363705815,0.2577316798762205,1,54553.0,2.53,0.95,1.8217821782178216,1.0461645746164574,0.8960678373105208,0.7102702702702702,0.2099059630084505,0.2689311311935182,0.4631642622770517,0.0579986435209796,0.0,1.0569210866752912,0.028460543337645538,773,0,0,0,0,0,0,0,173420.0,23779666.666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
375,6.0,0.0,2.0,360.0,4756.035,127.760226276288,37.8562099592877,0.0372428027249867,1,17359.0,2.24,1.0,1.9817961165048543,1.0739713361072585,1.013578073925069,0.643796992481203,0.1795034276167982,0.2584250244829771,0.4613168961345699,0.1007546517656547,0.0,0.96,0.016,375,0,0,0,0,0,0,0,177615.7142857143,21328714.285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,13.0,0.0,2.0,698.0,5420.693,127.759549970383,37.8837539445194,0.0408018784814614,1,19698.0,2.49,0.98,1.9614740368509207,1.0149882903981264,0.9965255157437568,0.6606243705941591,0.2311402172809422,0.2183978068839476,0.4667478931871256,0.0837140826479845,0.0,0.9344042838018741,0.01740294511378849,747,0,0,0,0,0,0,0,174585.7142857143,21294142.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,3.0,0.0,1.0,374.0,9.0,127.74587921297542,37.8478401515709,0.0273778791261372,1,49745.0,2.5,0.93,1.855779427359491,1.017782761935277,0.8943491000418585,0.6424496006085965,0.205126143330988,0.2531912755050758,0.4548798874258719,0.0868026937380641,0.0,1.0053763440860215,0.008064516129032258,372,0,0,0,0,0,0,0,222560.0,17387000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,3.0,0.0,1.0,384.0,9.0,127.739765776768,37.8477525851534,0.0228044105918949,1,49745.0,2.5,0.93,1.855779427359491,1.017782761935277,0.8943491000418585,0.6424496006085965,0.205126143330988,0.2531912755050758,0.4548798874258719,0.0868026937380641,0.0,0.8847926267281107,0.0069124423963133645,434,0,0,0,0,0,0,0,244050.0,20523500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,9.0,0.0,2.0,393.0,9.0,127.9401160710526,36.98891128831908,0.4283597871855586,1,37310.0,2.17,0.98,1.8188888888888888,1.2289764536280634,0.9460248783126014,0.6044150110375276,0.1717502010184937,0.2486464754757437,0.4822031626909676,0.0974001608147949,0.0,0.7304832713754646,0.016728624535315983,538,0,0,0,0,0,0,0,134286.66666666666,19588000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
498,13.0,0.0,5.0,480.0,5894.23,127.93935718484308,36.991503310176746,0.4260312693179935,1,37310.0,2.17,0.98,1.8188888888888888,1.2289764536280634,0.9460248783126014,0.6044150110375276,0.1717502010184937,0.2486464754757437,0.4822031626909676,0.0974001608147949,0.0,0.963855421686747,0.02610441767068273,498,0,0,0,0,0,0,0,133028.0,17341800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
718,13.0,0.0,3.0,550.0,3571.18086703003,128.41543378916677,34.878090825794104,0.5760276736007975,1,30948.0,2.39,1.02,2.0548654244306417,1.0027870680044593,1.0678633975481608,0.677619893428064,0.2489336952307096,0.2321959415794235,0.4578324932144242,0.0610378699754426,0.0,0.766016713091922,0.018105849582172703,718,0,0,0,0,0,0,0,101578.75,15215000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
818,25.0,0.0,12.0,640.0,9.0,126.92243136615694,36.98356632508046,0.1494854763250631,1,43728.0,2.33,1.07,1.6828581485392466,1.2093737994621592,1.1037603706497146,0.6561514195583596,0.218418404683498,0.2630351262349067,0.4465102451518478,0.0720362239297475,0.0,0.78239608801956,0.030562347188264057,818,0,0,0,0,0,0,0,247590.0,19384500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,21.0,0.0,16.0,911.0,9.0,127.067689527774,37.0577329793178,0.0148539174029567,1,44218.0,2.2,1.06,1.6702401372212694,1.303370786516854,1.0296458416235574,0.6373106060606061,0.1729612375050884,0.2874395042742774,0.4613958116604098,0.0782034465602243,0.0,0.8801932367149758,0.020289855072463767,1035,0,0,0,0,0,0,0,201211.66666666666,19472500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,3.0,0.0,1.0,319.0,9.0,128.39847081917802,35.2772360273657,0.4666190307768696,1,18317.0,2.18,1.01,1.8722222222222225,1.2038027332144978,1.0535714285714286,0.5823190262652146,0.172954086367855,0.202489490637113,0.489709013484741,0.1348474095102909,0.0,0.740139211136891,0.0069605568445475635,431,0,0,0,0,0,0,0,105705.0,16263500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,21.0,0.0,4.0,366.0,5229.85,127.73284349754324,35.528916724787706,0.779888934351579,1,18359.0,2.1,0.94,1.7615894039735098,1.1211573236889694,1.0087962962962962,0.5691351631279129,0.1705975270984258,0.1916771065962198,0.4726836973691377,0.1650416689362165,0.0,0.7837259100642399,0.044967880085653104,467,0,0,0,0,0,0,0,135396.66666666666,16351666.666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
566,10.0,0.0,1.0,438.0,5997.71,127.646564228166,37.1098499223698,0.1739472121758506,1,9912.0,1.9,1.03,1.5113924050632912,1.1904761904761905,1.1219512195121952,0.7293532338308458,0.1258071025020177,0.1809927360774818,0.5178571428571429,0.1753430185633575,0.0,0.773851590106007,0.0176678445229682,566,0,0,0,0,0,0,0,121064.28571428571,13203571.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
861,26.0,0.0,4.0,812.0,20.25,127.45079584671132,36.617712644353325,0.2634886686256419,1,43620.0,2.24,0.97,1.8557772236076475,1.0750341064120057,0.9039439593129258,0.6982806433721576,0.1959880788629068,0.2789546079779917,0.4548601558917928,0.0701971572673085,0.0,0.943089430894309,0.030197444831591175,861,0,0,0,0,0,0,0,155455.0,20562500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
456,8.0,0.0,1.0,367.0,5745.76,126.7762294009106,35.29716172205321,0.0370108884623105,1,13450.0,2.04,0.98,1.9391891891891893,1.0790616854908774,1.1190887124611668,0.6109458655562165,0.1643122676579925,0.1779182156133829,0.4564312267657993,0.2013382899628252,0.0,0.8048245614035088,0.017543859649122806,456,0,0,0,0,0,0,0,82482.0,10280000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
648,9.0,0.0,2.0,600.0,3766.955396920052,126.93636715399698,35.95679899549622,0.3677203747808142,2,38365.0,2.45,0.94,1.810478359908884,1.004920599418475,0.9353839344987828,0.6755297050270046,0.2052912811156001,0.2336504626612798,0.455936400364916,0.105121855858204,0.0,0.9259259259259259,0.013888888888888888,648,0,0,0,0,0,0,0,115188.0,16350000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875,5.0,0.0,2.0,903.0,217.04,126.89357919903648,37.447440104777925,0.0087543190169664,1,41315.0,2.58,0.98,1.90905057675244,1.0298854688618468,0.9858884924649874,0.7088791848617176,0.2030860462301827,0.2745491952075517,0.4513251845576667,0.0710395740045988,0.0,1.032,0.005714285714285714,875,0,0,0,0,0,0,0,314275.0,48018300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,22.0,0.0,2.0,362.0,5090.55,129.10908591342962,35.847433781420776,0.3564990538861388,1,9350.0,1.82,1.03,2.013452914798206,1.5149253731343284,1.1293800539083558,0.6535593220338983,0.0880213903743315,0.1441711229946524,0.5069518716577539,0.260855614973262,0.0,0.8171557562076749,0.04966139954853273,443,0,0,0,0,0,0,0,121921.66666666667,16992666.666666668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462,13.0,0.0,6.0,387.0,6787.17,126.47544085454064,34.74562692683373,0.4798309712159777,1,15083.0,2.12,1.14,1.969626168224299,1.0970695970695972,1.3509006004002668,0.6588235294117647,0.2208446595504873,0.2277398395544653,0.4672810448849698,0.0841344560100775,0.0,0.8376623376623377,0.02813852813852814,462,0,0,0,0,0,0,0,110413.33333333333,15582166.666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
806,7.0,0.0,1.0,707.0,536.95,128.66999336256507,35.254260756311616,0.1953838664539336,1,30155.0,1.93,1.09,1.8216374269005848,1.369247726646459,1.0287043189368772,0.7367741935483871,0.1193500248714972,0.2851268446360471,0.506251036312386,0.0892720941800696,0.0,0.8771712158808933,0.008684863523573201,790,0,0,0,0,0,0,0,234602.5,23731000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,17.0,0.0,3.0,879.0,200.02,126.96721542166414,37.411731120925886,0.0139416873626868,1,27371.0,2.226666666666667,0.9766666666666666,1.893504059962524,1.1047141918528252,0.9265203568864732,0.6588068851685924,0.1446786745095173,0.3120943090619025,0.4575523973061513,0.0856746191224288,0.0,0.8643067846607669,0.01671583087512291,1017,0,0,0,0,0,0,0,273048.3333333333,40072333.333333336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,2.0,0.0,4.0,515.0,219.93,128.66569531369012,35.251039577784425,0.1999016066112855,1,30155.0,1.93,1.09,1.8216374269005848,1.369247726646459,1.0287043189368772,0.7367741935483871,0.1193500248714972,0.2851268446360471,0.506251036312386,0.0892720941800696,0.0,0.8743633276740238,0.003395585738539898,569,0,0,0,0,0,0,0,230563.33333333334,22696222.222222224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
504,18.0,0.0,2.0,434.0,4735.95,127.574820724523,36.78994774475101,0.4279718252797451,1,34641.0,2.08,1.09,2.108038585209003,1.324295587453482,1.092489384288747,0.6761239633347883,0.1815190092664761,0.2524176553794636,0.4552120319852198,0.1108513033688404,0.0,0.8611111111111112,0.03571428571428571,504,0,0,0,0,0,0,0,110536.0,13023600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
937,32.0,0.0,3.0,770.0,204.31,129.155795141193,35.4091845986069,0.1320637457969611,1,20397.0,2.13,1.0,1.8346545866364663,1.1692607003891051,1.0195350654424693,0.6490156143923965,0.1554150120115703,0.2186596068049223,0.5068392410648624,0.1190861401186448,0.0,0.8217716115261473,0.03415154749199573,937,0,0,0,0,0,0,0,79998.33333333333,36071833.333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
840,15.0,0.0,4.0,772.0,3876.78,126.98774815410636,37.40125075810389,0.0110709751506757,1,27028.0,2.6,0.97,2.0971068461758806,1.0393177737881507,0.9440605967552076,0.6930855424979504,0.1749543683094075,0.2801785802377781,0.4684648019337971,0.0764022495190173,0.0,0.919047619047619,0.017857142857142856,840,0,0,0,0,0,0,0,308801.1111111111,35415555.55555555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,14.0,0.0,3.0,584.0,8.88,127.488600264711,36.6737254480478,0.3309973774349837,1,18361.0,2.48,0.97,2.0866551126516466,0.9527302363488184,1.0047770700636942,0.6305170239596469,0.257175535101574,0.2609879636185393,0.4114155002450847,0.070421001034802,0.0,1.0560578661844484,0.02531645569620253,529,0,0,0,0,0,0,0,163266.0,21555200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
424,0.0,0.0,3.0,467.0,8162.47,127.02365429826015,37.45845999131225,0.0188628924411922,1,43690.0,2.43,0.91,1.9497153700189755,0.9415349143610012,0.8855630413859481,0.7585215605749487,0.1837491416800183,0.2698329137102312,0.4484092469672694,0.0980086976424811,0.0,1.1014150943396226,0.0,0,0,78,0,0,222,0,0,449558.3333333333,111800500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
499,19.0,0.0,2.0,409.0,5967.3,129.3308485475346,35.71463826232438,0.4117008150984211,1,21926.0,1.87,1.12,2.440366972477064,1.369747899159664,1.2098572266770975,0.6440339490763854,0.1158442032290431,0.2186445316063121,0.5153242725531333,0.1501869926115114,0.0,0.8196392785571143,0.03807615230460922,499,0,0,0,0,0,0,0,117848.0,15793600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,2.0,0.0,2.0,153.0,7911.49,129.12426761111846,36.66271683820249,0.302878294427519,1,7140.0,1.95,0.98,1.8529411764705883,1.256880733944954,1.0946275946275947,0.5850840336134454,0.1358543417366946,0.1722689075630252,0.4805322128851541,0.211344537815126,0.0,0.765,0.01,200,0,0,0,0,0,0,0,90566.0,10891200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603,23.0,0.0,3.0,506.0,4684.59,128.95249870292298,35.983226868394105,0.2457426723064338,1,28541.0,2.2,0.97,2.020392749244713,1.184971098265896,0.9456006889622506,0.5649895178197065,0.1820538873900704,0.2383938894923093,0.4749308013033881,0.1046214218142321,0.0,0.8391376451077943,0.03814262023217247,603,0,0,0,0,0,0,0,126417.14285714286,19080714.285714287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
700,21.0,0.0,2.0,592.0,5600.96,128.9958468679327,35.323813372495835,0.0194442028486439,1,120892.0,2.52,0.98,2.3134161886551943,0.9854089484183528,0.9795505792706632,0.7042761463163318,0.2359461337392052,0.2881414816530457,0.4211858518346954,0.0547265327730536,0.0,0.8457142857142858,0.03,640,0,0,0,0,0,0,0,163114.0,19455800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,7.0,0.0,2.0,27.0,3834.79,126.656989794097,36.111316346787895,0.553116538365799,2,2036.0,1.74,0.93,1.4418604651162792,1.64,1.1689497716894977,0.6059322033898306,0.0638506876227897,0.0972495088408644,0.4666011787819254,0.3722986247544205,0.0,0.2523364485981308,0.06542056074766354,107,0,0,0,0,0,0,0,88350.0,27043800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
318,4.0,0.0,1.0,262.0,12.48,126.903423829906,34.6842089664931,0.4236825235440447,1,15119.0,2.03,0.95,1.9005376344086025,1.0991735537190082,1.0213469633193024,0.6025,0.184139162643032,0.2016006349626298,0.4446722666843045,0.1695879357100337,0.0,0.8238993710691824,0.012578616352201259,318,0,0,0,0,0,0,0,108740.0,13592500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
656,2.0,0.0,1.0,527.0,4808.71,128.522660983132,35.3037359157795,0.34429781321818,1,19222.0,2.43,1.03,1.7735849056603774,1.0482717520858165,1.103832442067736,0.7051509769094139,0.2301009260222661,0.1788055353241077,0.4912079908438248,0.0998855478098012,0.0,0.8033536585365854,0.003048780487804878,656,0,0,0,0,0,0,0,140655.0,14736833.333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0.0,0.0,3.0,248.0,6301.95,128.91347677663867,37.76824870200079,0.4558125198297564,1,11676.5,1.955,0.975,1.7295742232451092,1.1751824817518248,0.9501380542471984,0.7190786179268903,0.1219115317089881,0.2169314434976234,0.5141523572988481,0.1470046674945403,0.0,0.8104575163398693,0.0,306,0,0,0,0,0,0,0,249995.0,23345000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,19.0,0.0,2.0,845.0,3226.39,126.97321125076236,37.41149836640925,0.0105884438539079,1,27371.0,2.226666666666667,0.9766666666666666,1.893504059962524,1.1047141918528252,0.9265203568864732,0.6588068851685924,0.1446786745095173,0.3120943090619025,0.4575523973061513,0.0856746191224288,0.0,0.8711340206185567,0.01958762886597938,970,0,0,0,0,0,0,0,289890.0,42595166.666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,36.0,0.0,15.0,871.0,4752.26,127.09796220180544,37.00508352554548,0.0189578471520972,1,71307.5,2.4850000000000003,1.01,2.229968371112282,1.0562432849068062,1.0045554185504864,0.6913348946135831,0.2303404270238053,0.3086491603267538,0.4103705781299302,0.0506398345195105,0.0,0.8780241935483871,0.036290322580645164,992,0,0,0,0,0,0,0,125768.18181818182,79240090.9090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,25.0,1.0,2.0,484.0,4832.24,129.0549158197833,35.14750417612039,0.0043364819055177,1,14117.666666666664,1.8133333333333328,0.9466666666666668,2.29664570230608,0.9577093732667776,0.9968139337298216,0.6689342403628118,0.1010554152008122,0.3333648147710906,0.4439354945340354,0.1216442754940618,0.0,0.9080675422138836,0.04690431519699812,533,0,0,0,0,0,0,0,286871.6666666667,55621666.666666664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1006,33.0,0.0,3.0,915.0,5727.58,129.39446652203222,36.0902700657384,0.6901654865239191,1,73070.0,2.51,1.03,2.08208778173191,1.1100715465052284,0.9819373118469984,0.7876923076923077,0.2304365676748324,0.2623511701108526,0.4595045846448611,0.0477076775694539,0.0,0.9095427435387674,0.032803180914512925,976,0,0,0,0,0,0,0,185239.0909090909,19681636.363636363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
