?⑥?肄붾뱶,珥앹꽭????꾨?嫄대Ъ援щ텇,吏??怨듦툒?좏삎,?꾩슜硫댁쟻,?꾩슜硫댁쟻蹂꾩꽭???怨듦????먭꺽?좏삎,?꾨?蹂댁쬆湲??꾨?猷?吏?섏쿋??踰꾩뒪?뺣쪟???⑥??댁＜李⑤㈃???깅줉李⑤웾???⑥?紐??꾨줈紐낆＜???곕㈃???꾨룄,寃쎈룄,subway_name,subway_dist,?섏듅????珥앹씤援ъ닔,?몃????멸뎄,???щ퉬??????0~19??????20~39??????40~69??????70?몄씠??0~19??鍮꾩쑉,20~39??鍮꾩쑉,40~69??鍮꾩쑉,70?몄씠??鍮꾩쑉,,,,,,,,,,,,,,,,,,,
C1234,307,?꾪뙆??媛뺤썝??援???꾨?,59.57,92,1,A,26054000,165200,0,2,219,311,媛뺣쫱?뚯궛二쇨났?꾪뙆??媛뺤썝??媛뺣쫱??媛뺣?濡?94,226.24,128.8792828,37.74390792,?좉린??0.4479930610900221,1,16592,2.15,0.99,2.009395973,1.102717642,0.978950173,0.689134809,0.176048698,0.275132594,0.447625362,0.101193346,,,,
C2514,501,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,46.69,44,10,A,13625000,138720,0,1,405,648,嫄곗갹?뚮쭔 二쇨났?꾪뙆??寃쎌긽?⑤룄 嫄곗갹援?嫄곗갹???뚮쭔2湲?62,10.44,127.9229689,35.6948988,臾몄뼇??0.5411833144336795,1,40926,2.19,0.98,1.928978518,1.216406643,0.94805602,0.58320749,0.201265699,0.21521771,0.455431755,0.128084836,,,
C2514,501,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,46.9,156,10,A,13625000,138720,0,1,405,648,嫄곗갹?뚮쭔 二쇨났?꾪뙆??寃쎌긽?⑤룄 嫄곗갹援?嫄곗갹???뚮쭔2湲?62,10.44,127.9229689,35.6948988,臾몄뼇??0.5411833144336795,1,40926,2.19,0.98,1.928978518,1.216406643,0.94805602,0.58320749,0.201265699,0.21521771,0.455431755,0.128084836,,,
C2514,501,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,46.9,24,10,A,13625000,138720,0,1,405,648,嫄곗갹?뚮쭔 二쇨났?꾪뙆??寃쎌긽?⑤룄 嫄곗갹援?嫄곗갹???뚮쭔2湲?62,10.44,127.9229689,35.6948988,臾몄뼇??0.5411833144336795,1,40926,2.19,0.98,1.928978518,1.216406643,0.94805602,0.58320749,0.201265699,0.21521771,0.455431755,0.128084836,,,
C2514,501,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,51.92,44,10,A,17342000,161020,0,1,405,648,嫄곗갹?뚮쭔 二쇨났?꾪뙆??寃쎌긽?⑤룄 嫄곗갹援?嫄곗갹???뚮쭔2湲?62,10.44,127.9229689,35.6948988,臾몄뼇??0.5411833144336795,1,40926,2.19,0.98,1.928978518,1.216406643,0.94805602,0.58320749,0.201265699,0.21521771,0.455431755,0.128084836,,,
C2514,501,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,51.93,198,10,A,17342000,161020,0,1,405,648,嫄곗갹?뚮쭔 二쇨났?꾪뙆??寃쎌긽?⑤룄 嫄곗갹援?嫄곗갹???뚮쭔2湲?62,10.44,127.9229689,35.6948988,臾몄뼇??0.5411833144336795,1,40926,2.19,0.98,1.928978518,1.216406643,0.94805602,0.58320749,0.201265699,0.21521771,0.455431755,0.128084836,,,
C2514,501,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,51.93,35,10,A,17342000,161020,0,1,405,648,嫄곗갹?뚮쭔 二쇨났?꾪뙆??寃쎌긽?⑤룄 嫄곗갹援?嫄곗갹???뚮쭔2湲?62,10.44,127.9229689,35.6948988,臾몄뼇??0.5411833144336795,1,40926,2.19,0.98,1.928978518,1.216406643,0.94805602,0.58320749,0.201265699,0.21521771,0.455431755,0.128084836,,,
C1368,896,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,39.82,176,29,A,13731000,117330,0,10,900,861,寃쎌궛?щ룞 ?대㉫?쒖븘 1?⑥?,寃쎌긽遺곷룄 寃쎌궛??諛깆옄濡?0湲?57,7002.258,128.7591903,35.8087127,?곷궓???0.028239978479127056,1,38839,2.28,1,2.003608247,1.133727062,0.956918068,0.650887574,0.189036793,0.260459847,0.464301347,0.086202013,,
C1368,896,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,46.9,180,29,A,18726000,158540,0,10,900,861,寃쎌궛?щ룞 ?대㉫?쒖븘 1?⑥?,寃쎌긽遺곷룄 寃쎌궛??諛깆옄濡?0湲?57,7002.258,128.7591903,35.8087127,?곷궓???0.028239978479127056,1,38839,2.28,1,2.003608247,1.133727062,0.956918068,0.650887574,0.189036793,0.260459847,0.464301347,0.086202013,,
C1368,896,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,51.93,450,29,A,22969000,194730,0,10,900,861,寃쎌궛?щ룞 ?대㉫?쒖븘 1?⑥?,寃쎌긽遺곷룄 寃쎌궛??諛깆옄濡?0湲?57,7002.258,128.7591903,35.8087127,?곷궓???0.028239978479127056,1,38839,2.28,1,2.003608247,1.133727062,0.956918068,0.650887574,0.189036793,0.260459847,0.464301347,0.086202013,,
C1368,896,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,51.93,90,29,A,22969000,194730,0,10,900,861,寃쎌궛?щ룞 ?대㉫?쒖븘 1?⑥?,寃쎌긽遺곷룄 寃쎌궛??諛깆옄濡?0湲?57,7002.258,128.7591903,35.8087127,?곷궓???0.028239978479127056,1,38839,2.28,1,2.003608247,1.133727062,0.956918068,0.650887574,0.189036793,0.260459847,0.464301347,0.086202013,,
C1057,521,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,39.82,134,24,A,13731000,117330,0,4,521,521,寃쎌궛?щ룞 ?대㉫?쒖븘 2?⑥?,寃쎌긽遺곷룄 寃쎌궛???붿댉湲?100,5894.619,128.7616309,35.80801733,?곷궓???0.029555877687452284,1,38839,2.28,1,2.003608247,1.133727062,0.956918068,0.650887574,0.189036793,0.260459847,0.464301347,0.086202013,,
C1057,521,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,46.9,135,24,A,18726000,158540,0,4,521,521,寃쎌궛?щ룞 ?대㉫?쒖븘 2?⑥?,寃쎌긽遺곷룄 寃쎌궛???붿댉湲?100,5894.619,128.7616309,35.80801733,?곷궓???0.029555877687452284,1,38839,2.28,1,2.003608247,1.133727062,0.956918068,0.650887574,0.189036793,0.260459847,0.464301347,0.086202013,,
C1057,521,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,51.93,207,24,A,22969000,194730,0,4,521,521,寃쎌궛?щ룞 ?대㉫?쒖븘 2?⑥?,寃쎌긽遺곷룄 寃쎌궛???붿댉湲?100,5894.619,128.7616309,35.80801733,?곷궓???0.029555877687452284,1,38839,2.28,1,2.003608247,1.133727062,0.956918068,0.650887574,0.189036793,0.260459847,0.464301347,0.086202013,,
C1057,521,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,51.93,45,24,A,22969000,194730,0,4,521,521,寃쎌궛?щ룞 ?대㉫?쒖븘 2?⑥?,寃쎌긽遺곷룄 寃쎌궛???붿댉湲?100,5894.619,128.7616309,35.80801733,?곷궓???0.029555877687452284,1,38839,2.28,1,2.003608247,1.133727062,0.956918068,0.650887574,0.189036793,0.260459847,0.464301347,0.086202013,,
C2336,458,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,39.49,82,13,A,15354000,104840,0,2,399,562,寃쎌궛吏꾨웾?대㉫?쒖븘,寃쎌긽遺곷룄 寃쎌궛??吏꾨웾??湲덊샇媛뺣?濡?830-3,4320.232,128.8227196,35.90637095,?덉떖??0.09564596347912072,1,35861,2.13,1.09,1.722754491,1.34359888,1.114070291,0.648426813,0.157664315,0.256769192,0.484760603,0.100805889,,
C2336,458,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,39.62,30,13,A,15354000,104840,0,2,399,562,寃쎌궛吏꾨웾?대㉫?쒖븘,寃쎌긽遺곷룄 寃쎌궛??吏꾨웾??湲덊샇媛뺣?濡?830-3,4320.232,128.8227196,35.90637095,?덉떖??0.09564596347912072,1,35861,2.13,1.09,1.722754491,1.34359888,1.114070291,0.648426813,0.157664315,0.256769192,0.484760603,0.100805889,,
C2336,458,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,39.63,60,13,A,15354000,104840,0,2,399,562,寃쎌궛吏꾨웾?대㉫?쒖븘,寃쎌긽遺곷룄 寃쎌궛??吏꾨웾??湲덊샇媛뺣?濡?830-3,4320.232,128.8227196,35.90637095,?덉떖??0.09564596347912072,1,35861,2.13,1.09,1.722754491,1.34359888,1.114070291,0.648426813,0.157664315,0.256769192,0.484760603,0.100805889,,
C2336,458,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,46.59,58,13,A,19787000,134300,0,2,399,562,寃쎌궛吏꾨웾?대㉫?쒖븘,寃쎌긽遺곷룄 寃쎌궛??吏꾨웾??湲덊샇媛뺣?濡?830-3,4320.232,128.8227196,35.90637095,?덉떖??0.09564596347912072,1,35861,2.13,1.09,1.722754491,1.34359888,1.114070291,0.648426813,0.157664315,0.256769192,0.484760603,0.100805889,,
C2336,458,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,46.7,56,13,A,19787000,134300,0,2,399,562,寃쎌궛吏꾨웾?대㉫?쒖븘,寃쎌긽遺곷룄 寃쎌궛??吏꾨웾??湲덊샇媛뺣?濡?830-3,4320.232,128.8227196,35.90637095,?덉떖??0.09564596347912072,1,35861,2.13,1.09,1.722754491,1.34359888,1.114070291,0.648426813,0.157664315,0.256769192,0.484760603,0.100805889,,
C2336,458,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,46.9,116,13,A,19787000,134300,0,2,399,562,寃쎌궛吏꾨웾?대㉫?쒖븘,寃쎌긽遺곷룄 寃쎌궛??吏꾨웾??湲덊샇媛뺣?濡?830-3,4320.232,128.8227196,35.90637095,?덉떖??0.09564596347912072,1,35861,2.13,1.09,1.722754491,1.34359888,1.114070291,0.648426813,0.157664315,0.256769192,0.484760603,0.100805889,,
C2336,458,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,59.89,56,13,A,30221000,205060,0,2,399,562,寃쎌궛吏꾨웾?대㉫?쒖븘,寃쎌긽遺곷룄 寃쎌궛??吏꾨웾??湲덊샇媛뺣?濡?830-3,4320.232,128.8227196,35.90637095,?덉떖??0.09564596347912072,1,35861,2.13,1.09,1.722754491,1.34359888,1.114070291,0.648426813,0.157664315,0.256769192,0.484760603,0.100805889,,
C1026,290,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,51.66,180,10,A,22876000,96580,0,2,205,422,怨좊졊?ㅼ궛二쇨났1李⑥븘?뚰듃,寃쎌긽遺곷룄 怨좊졊援??ㅼ궛硫??곴끝湲?28,37.38,128.4503057,35.82333022,??ㅼ뿭,0.037391842,1,8379,2.04,1.08,1.776836158,1.255417957,1.176147705,0.701005025,0.144050603,0.173887099,0.520467836,0.161594462,
C1026,290,?꾪뙆??寃쎌긽遺곷룄,援???꾨?,59.99,110,10,A,25419000,121980,0,2,205,422,怨좊졊?ㅼ궛二쇨났1李⑥븘?뚰듃,寃쎌긽遺곷룄 怨좊졊援??ㅼ궛硫??곴끝湲?28,37.38,128.4503057,35.82333022,??ㅼ뿭,0.037391842,1,8379,2.04,1.08,1.776836158,1.255417957,1.176147705,0.701005025,0.144050603,0.173887099,0.520467836,0.161594462,
C2256,409,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,29.91,88,7,A,8394000,65950,0,1,316,344,怨좎꽦?숈쇅 二쇨났?꾪뙆??寃쎌긽?⑤룄 怨좎꽦援?怨좎꽦???숈쇅濡?7踰덇만 12,5588.557,128.3303337,34.96716405,遊됲솴??0.6029400170886206,1,24207,2.14,1.01,1.988245172,1.22657412,1.027653727,0.605866178,0.182054778,0.185524848,0.487668856,0.144751518,,,
C2256,409,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,36.62,131,7,A,9592000,91140,0,1,316,344,怨좎꽦?숈쇅 二쇨났?꾪뙆??寃쎌긽?⑤룄 怨좎꽦援?怨좎꽦???숈쇅濡?7踰덇만 12,5588.557,128.3303337,34.96716405,遊됲솴??0.6029400170886206,1,24207,2.14,1.01,1.988245172,1.22657412,1.027653727,0.605866178,0.182054778,0.185524848,0.487668856,0.144751518,,,
C2256,409,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,46.9,132,7,A,15590000,136710,0,1,316,344,怨좎꽦?숈쇅 二쇨났?꾪뙆??寃쎌긽?⑤룄 怨좎꽦援?怨좎꽦???숈쇅濡?7踰덇만 12,5588.557,128.3303337,34.96716405,遊됲솴??0.6029400170886206,1,24207,2.14,1.01,1.988245172,1.22657412,1.027653727,0.605866178,0.182054778,0.185524848,0.487668856,0.144751518,,,
C2256,409,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,51.93,40,7,A,19187000,167890,0,1,316,344,怨좎꽦?숈쇅 二쇨났?꾪뙆??寃쎌긽?⑤룄 怨좎꽦援?怨좎꽦???숈쇅濡?7踰덇만 12,5588.557,128.3303337,34.96716405,遊됲솴??0.6029400170886206,1,24207,2.14,1.01,1.988245172,1.22657412,1.027653727,0.605866178,0.182054778,0.185524848,0.487668856,0.144751518,,,
C2256,409,?꾪뙆??寃쎌긽?⑤룄,援???꾨?,51.93,18,7,A,19187000,167890,0,1,316,344,怨좎꽦?숈쇅 二쇨났?꾪뙆??寃쎌긽?⑤룄 怨좎꽦援?怨좎꽦???숈쇅濡?7踰덇만 12,5588.557,128.3303337,34.96716405,遊됲솴??0.6029400170886206,1,24207,2.14,1.01,1.988245172,1.22657412,1.027653727,0.605866178,0.182054778,0.185524848,0.487668856,0.144751518,,,
C1900,586,?꾪뙆???꾨씪遺곷룄,援???꾨?,36.63,90,2,A,8738000,74890,0,2,472,596,怨좎갹?띾궡 ?대㉫?쒖븘,?꾨씪遺곷룄 怨좎갹援?怨좎갹???깆궛濡?19,5582.717,126.6953831,35.43850072,?덊룊??0.13467228904963668,1,21189,2.21,0.99,2.025316456,1.120039196,0.975870751,0.65087146,0.208315635,0.204209731,0.444428713,0.14304592,,
C1900,586,?꾪뙆???꾨씪遺곷룄,援???꾨?,36.63,60,2,A,8738000,74890,0,2,472,596,怨좎갹?띾궡 ?대㉫?쒖븘,?꾨씪遺곷룄 怨좎갹援?怨좎갹???깆궛濡?19,5582.717,126.6953831,35.43850072,?덊룊??0.13467228904963668,1,21189,2.21,0.99,2.025316456,1.120039196,0.975870751,0.65087146,0.208315635,0.204209731,0.444428713,0.14304592,,
C1900,586,?꾪뙆???꾨씪遺곷룄,援???꾨?,39.51,86,2,A,12483000,84880,0,2,472,596,怨좎갹?띾궡 ?대㉫?쒖븘,?꾨씪遺곷룄 怨좎갹援?怨좎갹???깆궛濡?19,5582.717,126.6953831,35.43850072,?덊룊??0.13467228904963668,1,21189,2.21,0.99,2.025316456,1.120039196,0.975870751,0.65087146,0.208315635,0.204209731,0.444428713,0.14304592,,
C1900,586,?꾪뙆???꾨씪遺곷룄,援???꾨?,46.73,86,2,A,17477000,106090,0,2,472,596,怨좎갹?띾궡 ?대㉫?쒖븘,?꾨씪遺곷룄 怨좎갹援?怨좎갹???깆궛濡?19,5582.717,126.6953831,35.43850072,?덊룊??0.13467228904963668,1,21189,2.21,0.99,2.025316456,1.120039196,0.975870751,0.65087146,0.208315635,0.204209731,0.444428713,0.14304592,,
C1900,586,?꾪뙆???꾨씪遺곷룄,援???꾨?,46.9,72,2,A,17477000,106090,0,2,472,596,怨좎갹?띾궡 ?대㉫?쒖븘,?꾨씪遺곷룄 怨좎갹援?怨좎갹???깆궛濡?19,5582.717,126.6953831,35.43850072,?덊룊??0.13467228904963668,1,21189,2.21,0.99,2.025316456,1.120039196,0.975870751,0.65087146,0.208315635,0.204209731,0.444428713,0.14304592,,
C1900,586,?꾪뙆???꾨씪遺곷룄,援???꾨?,46.9,48,2,A,17477000,106090,0,2,472,596,怨좎갹?띾궡 ?대㉫?쒖븘,?꾨씪遺곷룄 怨좎갹援?怨좎갹???깆궛濡?19,5582.717,126.6953831,35.43850072,?덊룊??0.13467228904963668,1,21189,2.21,0.99,2.025316456,1.120039196,0.975870751,0.65087146,0.208315635,0.204209731,0.444428713,0.14304592,,
C1900,586,?꾪뙆???꾨씪遺곷룄,援???꾨?,51.93,120,2,A,21221000,124830,0,2,472,596,怨좎갹?띾궡 ?대㉫?쒖븘,?꾨씪遺곷룄 怨좎갹援?怨좎갹???깆궛濡?19,5582.717,126.6953831,35.43850072,?덊룊??0.13467228904963668,1,21189,2.21,0.99,2.025316456,1.120039196,0.975870751,0.65087146,0.208315635,0.204209731,0.444428713,0.14304592,,
C1900,586,?꾪뙆???꾨씪遺곷룄,援???꾨?,51.93,24,2,A,21221000,124830,0,2,472,596,怨좎갹?띾궡 ?대㉫?쒖븘,?꾨씪遺곷룄 怨좎갹援?怨좎갹???깆궛濡?19,5582.717,126.6953831,35.43850072,?덊룊??0.13467228904963668,1,21189,2.21,0.99,2.025316456,1.120039196,0.975870751,0.65087146,0.208315635,0.204209731,0.444428713,0.14304592,,
C2666,1084,?꾪뙆??遺?곌킅??떆,援???꾨?,39.74,178,23,A,16723000,115180,0,1,837,701,怨좎큿?대㉫?쒖븘1?⑥?,遺?곌킅??떆 湲곗옣援?泥좊쭏硫?怨좎큿濡?4踰덇만 16,5639.425,129.1682151,35.24156664,?숇??곕??숈뿭,0.017124849,1,7958,2.06,1.02,1.799065421,1.357638889,1.035087719,0.805494505,0.098140236,0.170645891,0.524754964,0.206458909,
C2666,1084,?꾪뙆??遺?곌킅??떆,援???꾨?,39.96,254,23,A,16723000,115180,0,1,837,701,怨좎큿?대㉫?쒖븘1?⑥?,遺?곌킅??떆 湲곗옣援?泥좊쭏硫?怨좎큿濡?4踰덇만 16,5639.425,129.1682151,35.24156664,?숇??곕??숈뿭,0.017124849,1,7958,2.06,1.02,1.799065421,1.357638889,1.035087719,0.805494505,0.098140236,0.170645891,0.524754964,0.206458909,
C2666,1084,?꾪뙆??遺?곌킅??떆,援???꾨?,39.96,26,23,A,16723000,115180,0,1,837,701,怨좎큿?대㉫?쒖븘1?⑥?,遺?곌킅??떆 湲곗옣援?泥좊쭏硫?怨좎큿濡?4踰덇만 16,5639.425,129.1682151,35.24156664,?숇??곕??숈뿭,0.017124849,1,7958,2.06,1.02,1.799065421,1.357638889,1.035087719,0.805494505,0.098140236,0.170645891,0.524754964,0.206458909,
C2666,1084,?꾪뙆??遺?곌킅??떆,援???꾨?,46.56,165,23,A,21058000,151110,0,1,837,701,怨좎큿?대㉫?쒖븘1?⑥?,遺?곌킅??떆 湲곗옣援?泥좊쭏硫?怨좎큿濡?4踰덇만 16,5639.425,129.1682151,35.24156664,?숇??곕??숈뿭,0.017124849,1,7958,2.06,1.02,1.799065421,1.357638889,1.035087719,0.805494505,0.098140236,0.170645891,0.524754964,0.206458909,
C2666,1084,?꾪뙆??遺?곌킅??떆,援???꾨?,46.56,289,23,A,21058000,151110,0,1,837,701,怨좎큿?대㉫?쒖븘1?⑥?,遺?곌킅??떆 湲곗옣援?泥좊쭏硫?怨좎큿濡?4踰덇만 16,5639.425,129.1682151,35.24156664,?숇??곕??숈뿭,0.017124849,1,7958,2.06,1.02,1.799065421,1.357638889,1.035087719,0.805494505,0.098140236,0.170645891,0.524754964,0.206458909,
C2666,1084,?꾪뙆??遺?곌킅??떆,援???꾨?,46.77,172,23,A,21058000,151110,0,1,837,701,怨좎큿?대㉫?쒖븘1?⑥?,遺?곌킅??떆 湲곗옣援?泥좊쭏硫?怨좎큿濡?4踰덇만 16,5639.425,129.1682151,35.24156664,?숇??곕??숈뿭,0.017124849,1,7958,2.06,1.02,1.799065421,1.357638889,1.035087719,0.805494505,0.098140236,0.170645891,0.524754964,0.206458909,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,39.72,172,9,H,23720000,197230,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,39.72,76,9,H,23720000,197230,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,39.77,174,9,A,23720000,197230,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,46.9,189,9,A,37454000,259660,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,46.9,25,9,A,37454000,259660,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,46.9,90,9,A,37454000,259660,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,46.9,45,9,A,37454000,259660,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,46.96,33,9,A,37454000,259660,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,51.93,124,9,H,45193000,308350,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,51.93,78,9,H,45193000,308350,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C2361,1174,?꾪뙆??寃쎄린??援???꾨?,59.61,168,9,H,61674000,370790,0,4,1026,1117,愿묐챸?뚰븯 ?대㉫?쒖븘6?⑥?,寃쎄린??愿묐챸???뚰븯濡?161,6597.519,126.8903066,37.44731097,湲덉쿇援ъ껌??0.009477242063710605,1,41315,2.58,0.98,1.909050577,1.029885469,0.985888492,0.708879185,0.203086046,0.274549195,0.451325185,0.071039574,,,
C1642,270,?꾪뙆???꾨씪?⑤룄,援???꾨?,39.72,105,14,A,12483000,78670,0,6,222,297,留덈룞二쇨났?꾪뙆???꾨씪?⑤룄 愿묒뼇??吏꾨벑6湲?31,330.66,127.6893842,34.9565466,?밸룞??0.7701846742351732,1,57510,2.5,1.11,1.961571065,1.245901639,1.114853626,0.63567202,0.235941575,0.288245523,0.44216658,0.033646322,,,
C1642,270,?꾪뙆???꾨씪?⑤룄,援???꾨?,39.72,15,14,A,12483000,78670,0,6,222,297,留덈룞二쇨났?꾪뙆???꾨씪?⑤룄 愿묒뼇??吏꾨벑6湲?31,330.66,127.6893842,34.9565466,?밸룞??0.7701846742351732,1,57510,2.5,1.11,1.961571065,1.245901639,1.114853626,0.63567202,0.235941575,0.288245523,0.44216658,0.033646322,,,
C1642,270,?꾪뙆???꾨씪?⑤룄,援???꾨?,46.79,12,14,A,17477000,107200,0,6,222,297,留덈룞二쇨났?꾪뙆???꾨씪?⑤룄 愿묒뼇??吏꾨벑6湲?31,330.66,127.6893842,34.9565466,?밸룞??0.7701846742351732,1,57510,2.5,1.11,1.961571065,1.245901639,1.114853626,0.63567202,0.235941575,0.288245523,0.44216658,0.033646322,,,
C1642,270,?꾪뙆???꾨씪?⑤룄,援???꾨?,46.9,45,14,A,17477000,107200,0,6,222,297,留덈룞二쇨났?꾪뙆???꾨씪?⑤룄 愿묒뼇??吏꾨벑6湲?31,330.66,127.6893842,34.9565466,?밸룞??0.7701846742351732,1,57510,2.5,1.11,1.961571065,1.245901639,1.114853626,0.63567202,0.235941575,0.288245523,0.44216658,0.033646322,,,
C1642,270,?꾪뙆???꾨씪?⑤룄,援???꾨?,46.9,27,14,A,17477000,107200,0,6,222,297,留덈룞二쇨났?꾪뙆???꾨씪?⑤룄 愿묒뼇??吏꾨벑6湲?31,330.66,127.6893842,34.9565466,?밸룞??0.7701846742351732,1,57510,2.5,1.11,1.961571065,1.245901639,1.114853626,0.63567202,0.235941575,0.288245523,0.44216658,0.033646322,,,
C1642,270,?꾪뙆???꾨씪?⑤룄,援???꾨?,46.9,26,14,A,17477000,107200,0,6,222,297,留덈룞二쇨났?꾪뙆???꾨씪?⑤룄 愿묒뼇??吏꾨벑6湲?31,330.66,127.6893842,34.9565466,?밸룞??0.7701846742351732,1,57510,2.5,1.11,1.961571065,1.245901639,1.114853626,0.63567202,0.235941575,0.288245523,0.44216658,0.033646322,,,
C1642,270,?꾪뙆???꾨씪?⑤룄,援???꾨?,46.9,40,14,A,17477000,107200,0,6,222,297,留덈룞二쇨났?꾪뙆???꾨씪?⑤룄 愿묒뼇??吏꾨벑6湲?31,330.66,127.6893842,34.9565466,?밸룞??0.7701846742351732,1,57510,2.5,1.11,1.961571065,1.245901639,1.114853626,0.63567202,0.235941575,0.288245523,0.44216658,0.033646322,,,
