단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,단지명,도로명주소
C2328,1077,아파트,충청북도,공공임대(10년),59.64,4,4.0,A,44000000.0,390000.0,0.0,2.0,1239.0,1374.0,청주동남A-4블록(공임리츠),충청북도 청주시 상당구 동남로 187
C2328,1077,아파트,충청북도,공공임대(10년),59.66,24,4.0,A,44000000.0,390000.0,0.0,2.0,1239.0,1374.0,청주동남A-4블록(공임리츠),충청북도 청주시 상당구 동남로 187
C1045,464,아파트,강원도,국민임대,26.44,76,13.0,H,8700000.0,113000.0,0.0,2.0,288.0,266.0,원주태장LH 천년나무 6단지,강원도 원주시 치악로 1989
C1045,464,아파트,강원도,국민임대,26.44,100,13.0,H,14700000.0,83000.0,0.0,2.0,288.0,266.0,원주태장LH 천년나무 6단지,강원도 원주시 치악로 1989
C1045,464,아파트,강원도,국민임대,36.72,178,13.0,H,12700000.0,187000.0,0.0,2.0,288.0,266.0,원주태장LH 천년나무 6단지,강원도 원주시 치악로 1989
C1045,464,아파트,강원도,국민임대,46.81,110,13.0,H,26000000.0,207000.0,0.0,2.0,288.0,266.0,원주태장LH 천년나무 6단지,강원도 원주시 치악로 1989
C1207,100,아파트,광주광역시,행복주택,21.88,71,10.0,J,22832000.0,117960.0,0.0,6.0,54.0,59.0,광주첨단H-1(창업지원),광주광역시 광산구 첨단중앙로152번길 6-8
C1207,100,아파트,광주광역시,행복주택,21.88,5,10.0,J,22832000.0,117960.0,0.0,6.0,54.0,59.0,광주첨단H-1(창업지원),광주광역시 광산구 첨단중앙로152번길 6-8
C1207,100,아파트,광주광역시,행복주택,39.78,24,10.0,J,38556000.0,199200.0,0.0,6.0,54.0,59.0,광주첨단H-1(창업지원),광주광역시 광산구 첨단중앙로152번길 6-8
C1970,214,아파트,광주광역시,행복주택,16.8,76,16.0,J,16768000.0,86630.0,0.0,6.0,108.0,159.0,광주첨단H-3,광주광역시 광산구 임방울대로800번길 11-5
C1970,214,아파트,광주광역시,행복주택,26.97,12,16.0,J,25504000.0,131770.0,0.0,6.0,108.0,159.0,광주첨단H-3,광주광역시 광산구 임방울대로800번길 11-5
C1970,214,아파트,광주광역시,행복주택,26.97,28,16.0,J,25504000.0,131770.0,0.0,6.0,108.0,159.0,광주첨단H-3,광주광역시 광산구 임방울대로800번길 11-5
C1970,214,아파트,광주광역시,행복주택,26.97,24,16.0,J,26364000.0,136210.0,0.0,6.0,108.0,159.0,광주첨단H-3,광주광역시 광산구 임방울대로800번길 11-5
C1970,214,아파트,광주광역시,행복주택,36.72,60,16.0,J,34340000.0,177420.0,0.0,6.0,108.0,159.0,광주첨단H-3,광주광역시 광산구 임방울대로800번길 11-5
C1732,266,아파트,광주광역시,행복주택,16.76,90,17.0,L,14920000.0,78330.0,0.0,3.0,188.0,267.0,광주효천1 A-3BL,광주광역시 남구 효천중앙로 35
C1732,266,아파트,광주광역시,행복주택,21.84,14,17.0,L,19260000.0,101110.0,0.0,3.0,188.0,267.0,광주효천1 A-3BL,광주광역시 남구 효천중앙로 35
C1732,266,아파트,광주광역시,행복주택,21.84,14,17.0,L,18792000.0,98650.0,0.0,3.0,188.0,267.0,광주효천1 A-3BL,광주광역시 남구 효천중앙로 35
C1732,266,아파트,광주광역시,행복주택,21.84,6,17.0,L,18792000.0,98650.0,0.0,3.0,188.0,267.0,광주효천1 A-3BL,광주광역시 남구 효천중앙로 35
C1732,266,아파트,광주광역시,행복주택,26.7,34,17.0,L,22870000.0,120060.0,0.0,3.0,188.0,267.0,광주효천1 A-3BL,광주광역시 남구 효천중앙로 35
C1732,266,아파트,광주광역시,행복주택,44.97,106,17.0,L,38330000.0,201230.0,0.0,3.0,188.0,267.0,광주효천1 A-3BL,광주광역시 남구 효천중앙로 35
C2433,511,아파트,경기도,행복주택,16.89,154,19.0,J,18280000.0,79000.0,0.0,2.0,389.0,130.0,양주고읍 LH13단지아파트,경기도 양주시 고읍남로 94
C2433,511,아파트,경기도,행복주택,16.99,26,19.0,J,18040000.0,78000.0,0.0,2.0,389.0,130.0,양주고읍 LH13단지아파트,경기도 양주시 고읍남로 94
C2433,511,아파트,경기도,행복주택,26.26,88,19.0,J,27640000.0,119000.0,0.0,2.0,389.0,130.0,양주고읍 LH13단지아파트,경기도 양주시 고읍남로 94
C2433,511,아파트,경기도,행복주택,26.37,16,19.0,J,27720000.0,120000.0,0.0,2.0,389.0,130.0,양주고읍 LH13단지아파트,경기도 양주시 고읍남로 94
C2433,511,아파트,경기도,행복주택,36.57,224,19.0,J,38080000.0,165000.0,0.0,2.0,389.0,130.0,양주고읍 LH13단지아파트,경기도 양주시 고읍남로 94
C1894,307,아파트,경기도,행복주택,16.77,110,13.0,J,18915000.0,75660.0,0.0,4.0,212.0,419.0,평택고덕 Ca1블록 행복주택,경기도 평택시 고덕면 고덕여염로 20
C1894,307,아파트,경기도,행복주택,16.77,16,13.0,J,18915000.0,75660.0,0.0,4.0,212.0,419.0,평택고덕 Ca1블록 행복주택,경기도 평택시 고덕면 고덕여염로 20
C1894,307,아파트,경기도,행복주택,23.8,8,13.0,J,26316000.0,105260.0,0.0,4.0,212.0,419.0,평택고덕 Ca1블록 행복주택,경기도 평택시 고덕면 고덕여염로 20
C1894,307,아파트,경기도,행복주택,23.92,26,13.0,J,26316000.0,105260.0,0.0,4.0,212.0,419.0,평택고덕 Ca1블록 행복주택,경기도 평택시 고덕면 고덕여염로 20
C1894,307,아파트,경기도,행복주택,23.92,24,13.0,J,26316000.0,105260.0,0.0,4.0,212.0,419.0,평택고덕 Ca1블록 행복주택,경기도 평택시 고덕면 고덕여염로 20
C1894,307,아파트,경기도,행복주택,30.1,12,13.0,J,33307000.0,133220.0,0.0,4.0,212.0,419.0,평택고덕 Ca1블록 행복주택,경기도 평택시 고덕면 고덕여염로 20
C1894,307,아파트,경기도,행복주택,30.85,8,13.0,J,32484000.0,129930.0,0.0,4.0,212.0,419.0,평택고덕 Ca1블록 행복주택,경기도 평택시 고덕면 고덕여염로 20
C1894,307,아파트,경기도,행복주택,36.87,92,13.0,J,38652000.0,154610.0,0.0,4.0,212.0,419.0,평택고덕 Ca1블록 행복주택,경기도 평택시 고덕면 고덕여염로 20
C1156,1004,아파트,충청북도,행복주택,16.64,182,47.0,K,42913000.0,22350.0,0.0,3.0,700.0,505.0,청주동남 LH행복주택,충청북도 청주시 상당구 월운로 146
C1156,1004,아파트,충청북도,행복주택,16.64,224,47.0,K,42913000.0,22350.0,0.0,3.0,700.0,505.0,청주동남 LH행복주택,충청북도 청주시 상당구 월운로 146
C1156,1004,아파트,충청북도,행복주택,26.49,52,47.0,K,67718000.0,35270.0,0.0,3.0,700.0,505.0,청주동남 LH행복주택,충청북도 청주시 상당구 월운로 146
C1156,1004,아파트,충청북도,행복주택,26.51,58,47.0,K,67718000.0,35270.0,0.0,3.0,700.0,505.0,청주동남 LH행복주택,충청북도 청주시 상당구 월운로 146
C1156,1004,아파트,충청북도,행복주택,26.51,10,47.0,K,68963000.0,35910.0,0.0,3.0,700.0,505.0,청주동남 LH행복주택,충청북도 청주시 상당구 월운로 146
C1156,1004,아파트,충청북도,행복주택,26.62,88,47.0,K,67718000.0,35270.0,0.0,3.0,700.0,505.0,청주동남 LH행복주택,충청북도 청주시 상당구 월운로 146
C1156,1004,아파트,충청북도,행복주택,36.53,256,47.0,K,91414000.0,47600.0,0.0,3.0,700.0,505.0,청주동남 LH행복주택,충청북도 청주시 상당구 월운로 146
C1156,1004,아파트,충청북도,행복주택,36.53,128,47.0,K,91414000.0,47600.0,0.0,3.0,700.0,505.0,청주동남 LH행복주택,충청북도 청주시 상당구 월운로 146
C2142,954,아파트,울산광역시,국민임대,26.96,268,41.0,H,9470000.0,144000.0,0.0,5.0,772.0,396.0,울산송정2,울산광역시 북구 박상진2로 82
C2142,954,아파트,울산광역시,국민임대,26.96,72,41.0,H,9470000.0,144000.0,0.0,5.0,772.0,396.0,울산송정2,울산광역시 북구 박상진2로 82
C2142,954,아파트,울산광역시,국민임대,37.04,390,41.0,H,17820000.0,199000.0,0.0,5.0,772.0,396.0,울산송정2,울산광역시 북구 박상진2로 82
C2142,954,아파트,울산광역시,국민임대,46.25,216,41.0,H,25894000.0,242000.0,0.0,5.0,772.0,396.0,울산송정2,울산광역시 북구 박상진2로 82
C2153,362,아파트,전라남도,국민임대,27.82,88,20.0,H,7557000.0,136660.0,0.0,3.0,345.0,280.0,고흥남계 LH1단지,전라남도 고흥군 고흥읍 터미널길 17-35
C2153,362,아파트,전라남도,국민임대,27.82,24,20.0,H,7557000.0,136660.0,0.0,3.0,345.0,280.0,고흥남계 LH1단지,전라남도 고흥군 고흥읍 터미널길 17-35
C2153,362,아파트,전라남도,국민임대,37.77,130,20.0,H,14060000.0,189050.0,0.0,3.0,345.0,280.0,고흥남계 LH1단지,전라남도 고흥군 고흥읍 터미널길 17-35
C2153,362,아파트,전라남도,국민임대,46.7,120,20.0,H,21792000.0,241520.0,0.0,3.0,345.0,280.0,고흥남계 LH1단지,전라남도 고흥군 고흥읍 터미널길 17-35
C2186,924,아파트,대구광역시,국민임대,29.17,238,0.0,H,14882797.408140283,125335.9801001779,0.0,8.0,664.0,744.0,대구연경 LH천년나무 2단지,대구광역시 동구 연경지묘로 153
C2186,924,아파트,대구광역시,국민임대,29.34,38,0.0,H,14991600.373870634,126544.7080723785,0.0,8.0,664.0,744.0,대구연경 LH천년나무 2단지,대구광역시 동구 연경지묘로 153
C2186,924,아파트,대구광역시,국민임대,37.43,220,0.0,H,20169341.50774431,184065.93922004296,0.0,8.0,664.0,744.0,대구연경 LH천년나무 2단지,대구광역시 동구 연경지묘로 153
C2186,924,아파트,대구광역시,국민임대,46.51,188,0.0,H,25981000.0,248630.0,0.0,8.0,664.0,744.0,대구연경 LH천년나무 2단지,대구광역시 동구 연경지묘로 153
C2186,924,아파트,대구광역시,영구임대,26.37,219,0.0,C,13126000.0,105870.0,0.0,8.0,664.0,744.0,대구연경 LH천년나무 2단지,대구광역시 동구 연경지묘로 153
C2186,924,아파트,대구광역시,영구임대,26.54,13,0.0,C,13164000.0,106190.0,0.0,8.0,664.0,744.0,대구연경 LH천년나무 2단지,대구광역시 동구 연경지묘로 153
C1176,1486,아파트,충청북도,국민임대,26.58,199,55.0,H,8563000.0,116950.0,0.0,3.0,1493.0,619.0,청주동남A-1블록(국민임대),충청북도 청주시 상당구 호미로 137
C1176,1486,아파트,충청북도,국민임대,26.58,149,55.0,H,8563000.0,116950.0,0.0,3.0,1493.0,619.0,청주동남A-1블록(국민임대),충청북도 청주시 상당구 호미로 137
C1176,1486,아파트,충청북도,국민임대,37.78,313,55.0,H,18140000.0,179270.0,0.0,3.0,1493.0,619.0,청주동남A-1블록(국민임대),충청북도 청주시 상당구 호미로 137
C1176,1486,아파트,충청북도,국민임대,37.78,26,55.0,H,18140000.0,179270.0,0.0,3.0,1493.0,619.0,청주동남A-1블록(국민임대),충청북도 청주시 상당구 호미로 137
C1176,1486,아파트,충청북도,국민임대,37.78,179,55.0,H,18140000.0,179270.0,0.0,3.0,1493.0,619.0,청주동남A-1블록(국민임대),충청북도 청주시 상당구 호미로 137
C1176,1486,아파트,충청북도,국민임대,37.78,20,55.0,H,18140000.0,179270.0,0.0,3.0,1493.0,619.0,청주동남A-1블록(국민임대),충청북도 청주시 상당구 호미로 137
C1176,1486,아파트,충청북도,국민임대,46.83,250,55.0,H,29080000.0,239910.0,0.0,3.0,1493.0,619.0,청주동남A-1블록(국민임대),충청북도 청주시 상당구 호미로 137
C1176,1486,아파트,충청북도,국민임대,46.97,350,55.0,H,29080000.0,239910.0,0.0,3.0,1493.0,619.0,청주동남A-1블록(국민임대),충청북도 청주시 상당구 호미로 137
C2446,2200,아파트,경기도,행복주택,16.95,12,32.0,N,25840000.0,107660.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,16.95,88,32.0,N,25840000.0,107660.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,21.98,40,32.0,N,33440000.0,139330.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,21.98,404,32.0,N,33440000.0,139330.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,26.66,396,32.0,N,39520000.0,164660.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,26.66,44,32.0,N,39520000.0,164660.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,36.77,36,32.0,N,53580000.0,223250.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,36.77,228,32.0,N,53580000.0,223250.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,36.77,296,32.0,N,53580000.0,223250.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,44.56,44,32.0,N,63840000.0,266000.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,44.56,366,32.0,N,63840000.0,266000.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2446,2200,아파트,경기도,행복주택,44.56,246,32.0,N,63840000.0,266000.0,0.0,5.0,1570.0,1204.0,오봉산마을,경기도 의왕시 행복마을3로 18
C2586,90,아파트,제주특별자치도,행복주택,16.64,12,7.0,J,16800000.0,71400.0,0.0,3.0,66.0,57.0,서귀포서홍행복주택,제주특별자치도 서귀포시 장수로 115
C2586,90,아파트,제주특별자치도,행복주택,26.52,14,7.0,J,26000000.0,110500.0,0.0,3.0,66.0,57.0,서귀포서홍행복주택,제주특별자치도 서귀포시 장수로 115
C2586,90,아파트,제주특별자치도,행복주택,26.52,10,7.0,J,26000000.0,110500.0,0.0,3.0,66.0,57.0,서귀포서홍행복주택,제주특별자치도 서귀포시 장수로 115
C2586,90,아파트,제주특별자치도,행복주택,26.68,18,7.0,J,26000000.0,110500.0,0.0,3.0,66.0,57.0,서귀포서홍행복주택,제주특별자치도 서귀포시 장수로 115
C2586,90,아파트,제주특별자치도,행복주택,36.72,36,7.0,J,36000000.0,153000.0,0.0,3.0,66.0,57.0,서귀포서홍행복주택,제주특별자치도 서귀포시 장수로 115
C2035,492,아파트,강원도,국민임대,29.53,132,24.0,A,10000000.0,117000.0,0.0,1.0,521.0,246.0,춘천우두 국민임대 3단지,강원도 춘천시 우두1길 40
C2035,492,아파트,강원도,국민임대,29.53,24,24.0,A,10000000.0,117000.0,0.0,1.0,521.0,246.0,춘천우두 국민임대 3단지,강원도 춘천시 우두1길 40
C2035,492,아파트,강원도,국민임대,37.44,154,24.0,A,15500000.0,180000.0,0.0,1.0,521.0,246.0,춘천우두 국민임대 3단지,강원도 춘천시 우두1길 40
C2035,492,아파트,강원도,국민임대,37.44,2,24.0,A,15500000.0,180000.0,0.0,1.0,521.0,246.0,춘천우두 국민임대 3단지,강원도 춘천시 우두1길 40
C2035,492,아파트,강원도,국민임대,46.81,180,24.0,A,27650000.0,200000.0,0.0,1.0,521.0,246.0,춘천우두 국민임대 3단지,강원도 춘천시 우두1길 40
C2020,40,아파트,부산광역시,행복주택,16.8,20,7.0,L,18000000.0,87000.0,1.0,2.0,25.0,19.0,부산용호(행복주택),부산광역시 남구 동명로 183
C2020,40,아파트,부산광역시,행복주택,26.42,5,7.0,L,28000000.0,135330.0,1.0,2.0,25.0,19.0,부산용호(행복주택),부산광역시 남구 동명로 183
C2020,40,아파트,부산광역시,행복주택,36.63,15,7.0,L,38400000.0,185600.0,1.0,2.0,25.0,19.0,부산용호(행복주택),부산광역시 남구 동명로 183
C2437,90,아파트,충청북도,영구임대,24.83,90,12.0,C,10346000.0,107530.0,0.0,1.0,30.0,16.0,제천청전(공공실버),충청북도 제천시 용두천로40길 28
C2532,239,아파트,강원도,국민임대,46.61,19,7.0,A,11346000.0,116090.0,0.0,1.0,166.0,146.0,평창하진부주공아파트,강원도 평창군 진부면 경강로 3587
C2532,239,아파트,강원도,국민임대,49.2,19,7.0,A,11346000.0,116090.0,0.0,1.0,166.0,146.0,평창하진부주공아파트,강원도 평창군 진부면 경강로 3587
C2532,239,아파트,강원도,국민임대,51.08,34,7.0,A,14005000.0,142310.0,0.0,1.0,166.0,146.0,평창하진부주공아파트,강원도 평창군 진부면 경강로 3587
C2532,239,아파트,강원도,국민임대,51.73,34,7.0,A,14005000.0,142310.0,0.0,1.0,166.0,146.0,평창하진부주공아파트,강원도 평창군 진부면 경강로 3587
C2532,239,아파트,강원도,국민임대,51.96,114,7.0,A,14005000.0,142310.0,0.0,1.0,166.0,146.0,평창하진부주공아파트,강원도 평창군 진부면 경강로 3587
C2532,239,아파트,강원도,국민임대,54.95,19,7.0,A,14830000.0,151030.0,0.0,1.0,166.0,146.0,평창하진부주공아파트,강원도 평창군 진부면 경강로 3587
C1925,601,상가,강원도,임대상가,32.1,1,9.0,D,5162000.0,133000.0,0.0,4.0,117.0,75.0,입암주공3단지아파트,강원도 강릉시 강변로 510
C1925,601,상가,강원도,임대상가,32.1,1,9.0,D,5162000.0,133000.0,0.0,4.0,117.0,75.0,입암주공3단지아파트,강원도 강릉시 강변로 510
C1925,601,상가,강원도,임대상가,32.1,1,9.0,D,5162000.0,133000.0,0.0,4.0,117.0,75.0,입암주공3단지아파트,강원도 강릉시 강변로 510
C1925,601,상가,강원도,임대상가,72.16,1,9.0,D,11604000.0,301400.0,0.0,4.0,117.0,75.0,입암주공3단지아파트,강원도 강릉시 강변로 510
C1874,619,상가,충청남도,임대상가,12.62,1,2.0,D,5025220.384753905,129005.61911037525,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,17.4,1,2.0,D,5274500.0,131585.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,17.4,1,2.0,D,5274500.0,131585.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,22.89,1,2.0,D,5986420.660991701,150487.16980081325,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,23.13,1,2.0,D,7480000.0,188700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,23.13,1,2.0,D,7480000.0,188700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,23.25,1,2.0,D,6020114.1468189275,151240.17449882274,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,27.75,1,2.0,D,4390000.0,109700.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,28.19,1,2.0,D,4730000.0,118100.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,34.8,1,2.0,D,11260000.0,283900.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,34.8,1,2.0,D,11260000.0,283900.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,42.35,1,2.0,D,6811999.0,158920.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,42.4,1,2.0,D,7180000.0,179200.0,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,49.37,1,2.0,D,8464763.729616515,205874.8486988461,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,55.17,1,2.0,D,9007603.223499594,218006.5910556661,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,55.17,1,2.0,D,9007603.223499594,218006.5910556661,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C1874,619,상가,충청남도,임대상가,55.5,1,2.0,D,9038488.918841217,218696.8453621748,0.0,2.0,97.0,62.0,공주옥룡주공1차아파트,충청남도 공주시 우금티로 709-12
C2416,560,상가,경상남도,임대상가,19.69,1,0.0,D,7520000.0,177500.0,0.0,5.0,154.0,63.0,김해구산주공1단지아파트,경상남도 김해시 가락로 222
C2416,560,상가,경상남도,임대상가,27.12,1,0.0,D,7281560.954320825,172632.6193691896,0.0,5.0,154.0,63.0,김해구산주공1단지아파트,경상남도 김해시 가락로 222
C2416,560,상가,경상남도,임대상가,32.54,1,0.0,D,7035739.289561883,168615.15253741265,0.0,5.0,154.0,63.0,김해구산주공1단지아파트,경상남도 김해시 가락로 222
C2416,560,상가,경상남도,임대상가,36.43,1,0.0,D,7070000.0,167100.0,0.0,5.0,154.0,63.0,김해구산주공1단지아파트,경상남도 김해시 가락로 222
C2416,560,상가,경상남도,임대상가,46.89,1,0.0,D,6384901.487109702,157978.5014237597,0.0,5.0,154.0,63.0,김해구산주공1단지아파트,경상남도 김해시 가락로 222
C2416,560,상가,경상남도,임대상가,49.99,1,0.0,D,6244302.379959753,155680.68829119357,0.0,5.0,154.0,63.0,김해구산주공1단지아파트,경상남도 김해시 가락로 222
C2416,560,상가,경상남도,임대상가,51.14,1,0.0,D,6080000.0,154100.0,0.0,5.0,154.0,63.0,김해구산주공1단지아파트,경상남도 김해시 가락로 222
C2416,560,상가,경상남도,임대상가,317.17,1,0.0,D,71158781.22604504,17255414.387524657,0.0,5.0,154.0,63.0,김해구산주공1단지아파트,경상남도 김해시 가락로 222
C2621,1396,상가,대전광역시,임대상가,31.84,1,26.0,D,21330000.0,552100.0,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C2621,1396,상가,대전광역시,임대상가,31.84,1,26.0,D,21330000.0,552100.0,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C2621,1396,상가,대전광역시,임대상가,31.84,1,26.0,D,21330000.0,552100.0,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C2621,1396,상가,대전광역시,임대상가,31.84,1,26.0,D,21330000.0,552100.0,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C2621,1396,상가,대전광역시,임대상가,31.84,1,26.0,D,21330000.0,552100.0,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C2621,1396,상가,대전광역시,임대상가,31.84,1,26.0,D,21330000.0,552100.0,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C2621,1396,상가,대전광역시,임대상가,31.84,1,26.0,D,21330000.0,552100.0,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C2621,1396,상가,대전광역시,임대상가,31.84,1,26.0,D,21330000.0,552100.0,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C2621,1396,상가,대전광역시,임대상가,63.68,1,26.0,D,42660000.0,1104200.0,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C2621,1396,상가,대전광역시,임대상가,137.49,1,26.0,D,59875725.737184875,3127681.0970836785,1.0,4.0,277.0,133.0,대전둔산3,대전광역시 서구 월평북로 11
C1616,1507,상가,대전광역시,임대상가,38.0,1,1.0,D,11470453.475249415,339233.7461482253,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34
C1616,1507,상가,대전광역시,임대상가,38.0,1,1.0,D,11470453.475249415,339233.7461482253,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34
C1616,1507,상가,대전광역시,임대상가,37.26,1,1.0,D,11473847.556582525,336571.9385827887,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34
C1616,1507,상가,대전광역시,임대상가,37.41,1,1.0,D,11473159.56712311,337111.49417037715,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34
C1616,1507,상가,대전광역시,임대상가,37.41,1,1.0,D,11473159.56712311,337111.49417037715,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34
C1616,1507,상가,대전광역시,임대상가,37.41,1,1.0,D,11473159.56712311,337111.49417037715,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34
C1616,1507,상가,대전광역시,임대상가,37.49,1,1.0,D,19590000.0,544180.0,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34
C1616,1507,상가,대전광역시,임대상가,37.95,1,1.0,D,5600000.0,235000.0,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34
C1616,1507,상가,대전광역시,임대상가,37.95,1,1.0,D,5600000.0,235000.0,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34
