단지코드,총세대수,전용면적,전용면적별세대수,공가수,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,연면적,위도,경도,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율,전용면적_std,전용면적별세대수_std,임대보증금_std,임대료_std,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,상가,아파트,공공임대(50년),공공임대(분납),국민임대,영구임대,임대상가,행복주택,"공공임대(5년,10년)",A,C,D,E,G,H,I,J,K,L,M,N
C2368,775.0,38.575,96.875,10.0,16070375.0,110982.5,0.0,4.0,738.0,548.0,4561.099999999999,127.64006247413899,34.7648865358262,0.7844913487998182,1.0,20408.0,2.3000000000000003,1.04,2.107142857142857,1.1387494294842535,1.0896720945795229,0.6561351947097722,0.20090160721285774,0.2296158369266954,0.4590356722853782,0.1104468835750686,5.31569374588115,97.94085314252533,4673622.270252486,28461.047942758538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2371,474.0,44.27875,59.25,20.0,15604375.0,98516.25,0.0,1.0,374.0,451.0,4700.72,128.452326202339,35.8292787620425,0.031135972222488345,1.0,8379.0,2.0399999999999996,1.08,1.7768361581920902,1.2554179566563468,1.1761477045908182,0.7010050251256281,0.14405060269721923,0.17388709869912872,0.52046783625731,0.16159446234634198,6.666184253379136,41.8423913547698,5218119.391326999,22826.622262800323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2373,850.0,42.696666666666665,141.66666666666666,9.0,21165000.0,224365.0,0.0,5.0,948.0,800.0,3598.68,126.58651955371636,33.51445253411716,1.6206485247186573,1.0,25797.0,2.6299999999999994,1.01,2.3739130434782605,1.0401225114854518,1.0037936267071321,0.6729857819905213,0.2638678916153041,0.2582083187967594,0.40950498119936435,0.0684188083885723,6.706992371150174,95.51893355071897,8685950.034394626,43339.40320308991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2377,1105.0,45.14833333333334,184.16666666666666,22.0,23975500.0,286911.6666666667,0.0,3.0,1110.0,579.0,6744.79,128.98978748434922,35.30960204683232,0.02525963561851075,1.0,120892.0,2.52,0.9800000000000001,2.3134161886551943,0.9854089484183529,0.9795505792706632,0.7042761463163317,0.23594613373920523,0.2881414816530457,0.4211858518346954,0.05472653277305361,7.177368366376822,162.11652188061115,7428834.383670161,51849.82986150163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2378,818.0,55.72,204.5,25.0,19384500.0,247590.0,0.0,12.0,640.0,901.0,9.0,126.92243136615694,36.98356632508046,0.14948547632506315,1.0,43728.0,2.33,1.07,1.6828581485392466,1.2093737994621592,1.1037603706497146,0.6561514195583596,0.21841840468349802,0.2630351262349067,0.4465102451518478,0.0720362239297475,4.445604570809238,155.0945947908351,1492450.445855182,20322.72947547482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2383,762.0,47.83333333333333,84.66666666666667,14.0,37067000.0,257517.77777777778,0.0,3.0,661.0,832.0,13.260000000000002,127.16054394831,37.412095194927794,0.03162587931044725,2.0,27657.0,2.5500000000000003,0.9399999999999997,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204083,0.20349278663629458,0.2695881693603788,0.45012112665871207,0.07679791734461429,7.365709402359015,62.14700314576721,12161403.105727563,60742.81619619265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2385,445.0,49.415,111.25,4.0,27996000.0,191380.0,0.0,4.0,404.0,552.0,5368.94,127.45698831666358,37.28180450282852,0.022992552609025857,1.0,54715.0,2.82,1.0,2.0007949125596185,1.0079323109465892,0.9902063658621896,0.609375,0.2650278716988029,0.2775838435529562,0.4159736818057205,0.0414146029425203,2.904071854023817,66.53006839016476,3432924.700601515,23602.079004471903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2389,690.0,42.47666666666667,115.0,21.0,14901333.333333334,122780.0,0.0,3.0,694.0,561.0,7406.21,127.603927885043,36.9921979906932,0.29126383703440833,1.0,19646.0,1.97,1.1500000000000001,1.8983050847457628,1.3935103244837759,1.198566152509233,0.684971098265896,0.1596762699786216,0.20650514099562248,0.5151175811870101,0.1187010078387458,8.171346686236404,73.28028384224504,6901991.731860207,47459.17909108837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2390,386.0,55.87,96.5,4.0,32146500.0,269150.0,0.0,4.0,299.0,422.0,191.54,127.14570909806872,37.65798829943887,0.00996218516037837,1.0,29406.0,2.42,1.0,1.7662551440329215,1.1491254076489772,0.9801872710001356,0.739648033126294,0.1429640209481058,0.24651431680609398,0.4962252601509896,0.1142964020948105,4.630349158900802,131.45721737508367,3820326.731227753,32412.444112305584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2393,1546.0,37.08153846153846,118.92307692307692,1.0,22060615.384615384,187753.07692307694,1.0,2.0,1176.0,922.0,9077.86,127.1205219618712,37.63285225681771,0.0058882890296469885,1.0,31073.0,2.5399999999999996,0.9900000000000001,2.951240376390076,0.9498145319659611,1.0143712574850299,0.8003766478342751,0.21784185627393557,0.2875808579795964,0.4330447655520872,0.06153252019438091,7.670414858569522,152.29930046811418,12393905.999444926,78997.80486239427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
C2394,277.0,45.42625,34.625,20.0,49879800.0,65235.0,0.0,2.0,222.0,254.0,6958.305999999999,126.70664992467935,36.00706879123439,0.5350869213731649,2.0,11079.0,1.93,1.0,1.7230392156862744,1.2080459770114942,1.1008111239860947,0.6761972837741244,0.12401841321418904,0.17339110027980859,0.4909287841862984,0.21166170231970388,5.2422485292913334,23.39070328143213,31189460.734219637,38429.58904653697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
C2401,213.0,48.833333333333336,71.0,21.0,31019666.666666668,100473.33333333333,0.0,3.0,164.0,19.0,5483.834,129.040935317223,37.115850853633205,0.16017484606398374,1.0,2002.0,1.62,1.09,1.6842105263157894,1.577319587628866,1.2074235807860263,0.7771428571428571,0.0594405594405594,0.1248751248751248,0.5049950049950049,0.3106893106893107,10.218108109299555,30.44667469527666,22299549.644181903,88857.00328805453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
C2405,600.0,78.92666666666666,94.66666666666667,22.0,39000000.0,614453.3333333334,0.0,8.0,728.0,1240.0,8983.12,128.15285502540814,35.17801149977058,0.7060543988005533,1.0,32457.0,2.7000000000000006,0.98,2.5191199580932424,0.9751187084520416,0.9893238434163699,0.6563876651982379,0.2947592198909326,0.3203931355331669,0.36167852851465004,0.0231691160612502,5.216898823375185,75.69235980819553,5082054.4074222585,19006.370861722466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C2412,571.0,43.766000000000005,114.2,10.0,20646200.0,128800.0,0.0,2.0,492.0,487.0,3344.082412357605,127.48226929451862,34.984240746312594,0.5618023260635538,1.0,25184.0,2.34,0.96,1.7360793287566743,1.1342130672674606,0.9144639632244296,0.7234352256186317,0.1796378653113087,0.2633020965692503,0.46303208386277006,0.0940279542566709,6.899929709786904,94.3223197339845,5634113.523882884,29788.725216094765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2414,924.0,59.97749999999999,231.0,13.0,30709000.0,270660.0,0.0,4.0,986.0,1200.0,10395.51,127.5279174704873,36.9046744820856,0.3576991136946411,1.0,29314.0,2.26,1.12,2.4840390879478833,1.2021377672209026,1.1766203250440572,0.6920415224913494,0.2544859111687248,0.3162652657433308,0.3792044756771509,0.0500443474107934,0.005000000000002361,209.81579222419523,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C2416,560.0,63.778999999999996,56.0,0.0,12554428.533699721,1855964.134914621,0.0,5.0,154.0,63.0,1174.25,128.87624540581004,35.246144303214194,0.007485408504499866,1.0,80359.0,2.6000000000000005,1.0,1.8447925142392196,1.1060827759197325,0.9775871034841395,0.599729089061971,0.21721275774959864,0.25076220460682686,0.4732388407023481,0.05878619694122621,89.66864018274293,122.5252808380558,20645821.016459275,5410948.804674272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
C2420,457.0,48.11571428571428,65.28571428571429,3.0,27340428.57142857,188860.0,1.0,8.0,537.0,505.0,12.486,128.69067164338796,35.86926374745215,0.002111598032762594,1.0,43034.0,2.14,0.96,2.1954154727793695,1.091974223784417,0.9452028269919646,0.6312479311486262,0.1696565506343821,0.24894269647255657,0.46688664776688205,0.11451410512617931,7.242259907751763,41.02322222723078,7338281.471324261,49731.802366963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2433,511.0,24.616000000000003,101.6,19.0,25952000.0,112200.0,0.0,2.0,389.0,130.0,5147.55,127.07704544432093,37.78828409299352,0.034294005400543705,1.0,50148.0,2.6,0.96,1.6998548621190133,0.9808976261127595,0.9613679003922906,0.7474856321839081,0.2313751296163356,0.21298955092924937,0.4586224774666986,0.0970128419877163,8.16278628900696,87.970449583937,8284365.998674854,35940.228157316975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
C2437,90.0,24.83,90.0,12.0,10346000.0,107530.0,0.0,1.0,30.0,16.0,88.86,128.218559849909,37.156060399040776,0.6035017726785769,1.0,9989.0,2.3,0.97,1.830223880597015,1.0633928571428573,0.9768403639371379,0.6312399355877617,0.1887075783361697,0.2313544899389328,0.4785263790169186,0.1014115527079787,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C2445,800.0,45.15,133.33333333333334,16.0,14498333.333333334,133760.0,0.0,4.0,671.0,334.0,5412.138,128.20064255224,37.119901164542796,0.5948691638990007,1.0,15292.0,2.16,1.0199999999999998,2.230428360413589,1.1044431621465671,1.0776463451622684,0.7103773584905658,0.1950039236201935,0.2384907140988752,0.4479466387653675,0.1185587235155637,6.979736384706805,140.60962508543525,3756052.4312989386,37064.81997797912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2446,2200.0,31.26416666666667,183.33333333333334,32.0,45821666.666666664,190920.83333333334,0.0,5.0,1570.0,1204.0,5220.800000000001,126.97603477941426,37.34172810464009,0.02773305750833965,1.0,14382.0,2.1299999999999994,1.0299999999999998,2.2196796338672766,1.1408688317165756,0.9817336433078712,0.7857142857142857,0.1261298845779446,0.35294117647058826,0.41489361702127664,0.1060353219301905,10.64236427793385,155.3373650146576,14582441.39263714,60762.87180632195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
C2450,483.0,46.50666666666667,80.5,8.0,39094000.0,309330.0,0.0,5.0,437.0,451.0,14.840000000000002,127.125947952901,37.6492589138515,0.007263090015783068,1.0,76076.0,2.4499999999999997,0.9500000000000001,2.1902754356379988,0.9535351687551451,0.9489595375722545,0.763447828904731,0.20451916504548076,0.28074557021925445,0.44320153530679834,0.0715337294284662,5.452491785107674,91.06865541996324,10380910.595896682,36098.9058005918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C2453,659.0,30.321428571428566,94.0,7.0,22987000.0,160692.85714285713,2.0,3.0,573.0,559.0,288.28,127.12514777469343,37.431167451326225,0.00561248473407569,2.0,33826.0,1.8599999999999999,1.08,1.8154008438818567,1.186155285313377,1.1079489695780176,0.7693423597678918,0.10187429787737237,0.3454443327617809,0.4445101401288949,0.10817122923195169,8.147519926479527,80.15817695864429,15276207.415454924,87556.60430340396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C2458,853.0,49.00571428571429,121.85714285714286,28.0,57358571.428571425,94250.0,0.0,3.0,853.0,910.0,9.81,126.90347028305494,35.11012691044084,0.03070729511329762,1.0,45638.0,2.43,0.8899999999999999,1.5678475935828877,0.9643039265680776,0.8589958939902951,0.7532517214996174,0.20986896884175457,0.2532100442613611,0.4365002848503439,0.10042070204654009,2.7251841353252773,150.1526207690346,25844162.09293144,66826.0009277826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
C2460,1017.0,43.395,169.5,17.0,40072333.333333336,273048.3333333333,0.0,3.0,879.0,793.0,200.02,126.96721542166414,37.411731120925886,0.013941687362681627,1.0,27371.0,2.226666666666667,0.9766666666666666,1.893504059962524,1.104714191852825,0.9265203568864732,0.6588068851685924,0.1446786745095173,0.31209430906190244,0.4575523973061513,0.0856746191224288,10.089033154866724,93.10585373648641,12894322.249217547,88107.67240522624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
C2470,636.0,48.88666666666668,135.33333333333334,1.0,27000000.0,400000.0,1.0,2.0,772.0,887.0,13223.72,127.43990132567707,36.32373717447397,0.006544353690353815,1.0,12132.0,2.22,0.96,2.29064039408867,1.0634696755994355,0.9295967190704032,0.7590243902439026,0.14482360698977897,0.2411803494889548,0.4653808110781404,0.1486152324431256,10.185039682462378,114.19865731843494,4582575.69495584,72111.02550927979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C2479,679.0,45.00571428571429,97.0,13.0,33838714.28571428,287622.85714285716,0.0,2.0,615.0,647.0,11203.930000000002,127.11482252839822,37.66832061685631,0.02892648823714949,1.0,76076.0,2.4499999999999997,0.9500000000000001,2.1902754356379988,0.9535351687551452,0.9489595375722545,0.763447828904731,0.20451916504548076,0.28074557021925445,0.4432015353067983,0.07153372942846621,6.1094622162207175,79.55501241279521,9897817.95337211,67605.23665966657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2481,693.0,42.75333333333333,231.0,2.0,12560333.333333334,92466.66666666667,0.0,2.0,486.0,302.0,9.0,129.113577925583,35.5603010031757,0.2380696508560083,1.0,22159.0,2.02,1.07,2.14850136239782,1.2932749701551929,1.032693018101219,0.7310195227765727,0.1352497856401462,0.2600749131278487,0.49663793492486114,0.10803736630714382,5.161795553228867,190.40220586957494,1271056.7781705635,16665.072257069074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2486,589.0,41.446000000000005,58.9,2.0,23670900.0,233942.0,0.0,4.0,515.0,587.0,219.93,128.66569531369012,35.25103957778442,0.1999016066112844,1.0,30155.0,1.9300000000000002,1.09,1.8216374269005846,1.3692477266464593,1.0287043189368774,0.736774193548387,0.11935002487149718,0.28512684463604715,0.5062510363123859,0.08927209418006958,8.377809578483708,56.9277319648927,10882212.340941217,63774.62048321242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2488,1215.0,44.14375,151.875,28.0,59263125.0,69015.0,0.0,4.0,1105.0,1023.0,6145.419999999999,126.81277742890303,35.20155914885958,0.05749447070412318,2.0,51326.5,2.645,1.0199999999999998,1.806910569105691,0.993145581880495,1.0077905012201993,0.6059160305343512,0.28984053071999843,0.260606119645797,0.4167632704353501,0.0327900791988543,3.720333846386827,89.1266153930944,33154717.347772915,35379.6612274825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
C2489,1128.0,52.74,376.0,36.0,24191666.666666668,291610.0,0.0,4.0,951.0,950.0,8290.11,129.18592169330321,35.3184633018533,0.05959891771292172,1.0,81775.0,2.6,0.98,2.2405651248306557,0.9417340117729224,0.9876457282060204,0.7562599049128368,0.2751819015591562,0.2379944970956894,0.41906450626719655,0.0677590950779578,6.688527491159768,132.31779925618474,3348642.4612569986,33673.34405728068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2490,302.0,55.715,151.0,4.0,24639000.0,216870.0,0.0,2.0,217.0,340.0,3997.92,128.62464958613998,35.8029001211775,0.023420405978639026,1.0,7859.0,2.08,0.99,2.108108108108108,1.193771626297578,1.0456905503634475,0.7130434782608696,0.11171904822496499,0.1613436824023412,0.501336047843237,0.2256012215294566,5.451793282948279,60.81118318204309,2040710.170504376,24706.31093465797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2492,594.0,47.412,118.8,23.0,14979800.0,118090.0,0.0,5.0,480.0,585.0,10.44,128.15717087864755,36.112793818245116,0.37433357544767054,1.0,11070.0,2.12,1.04,2.213219616204691,1.2751454696591853,1.0068702290076337,0.6305916305916306,0.1757000903342366,0.2472448057813911,0.474977416440831,0.1020776874435411,10.337875507085585,86.44767203343304,5838589.101829311,32698.56418866125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2496,818.0,82.3875,204.5,0.0,66000000.0,575000.0,0.0,3.0,995.0,1400.0,5313.574183051223,127.10707025049672,35.79725555046547,0.4255157219663365,2.0,30410.66666666667,2.3433333333333333,0.9466666666666668,1.8747178329571104,1.0068994649394538,0.9136267711787758,0.6892991239048811,0.2109128376008418,0.3124561557348299,0.4174522097509645,0.0591787969133637,5.058572756552324,134.79985163196582,6000000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C2503,382.0,42.92000000000001,63.666666666666664,7.0,15249500.0,123681.66666666667,0.0,2.0,306.0,327.0,9.0,126.58938238440875,33.507662236963,1.6270759949104223,1.0,25797.0,2.6299999999999994,1.01,2.3739130434782605,1.0401225114854518,1.0037936267071321,0.6729857819905213,0.2638678916153041,0.2582083187967594,0.40950498119936435,0.0684188083885723,3.496546867982756,72.78369780841494,1391763.018620627,14859.762335470465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2505,200.0,40.65,40.0,2.0,10891200.0,90566.0,0.0,2.0,153.0,163.0,7911.49,129.12426761111846,36.66271683820249,0.3028782944275261,1.0,7140.0,1.95,0.9800000000000001,1.8529411764705883,1.2568807339449541,1.0946275946275947,0.5850840336134454,0.1358543417366946,0.1722689075630252,0.480532212885154,0.21134453781512602,5.3129135133182785,27.964262908219126,3140093.4221771173,21985.583458257366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2506,1124.0,66.03470588235295,66.11764705882354,14.0,47529411.76470588,503529.4117647059,0.0,3.0,1201.0,1433.0,9836.910000000002,128.5305354216461,35.80061003263573,0.015220748571959744,1.0,76458.0,2.6499999999999995,0.9700000000000001,2.2167003027245213,1.0351235450275682,0.9209608460846082,0.7199110828834551,0.22186036778361962,0.26069214470689783,0.4466112113840277,0.0708362761254545,12.280971621601775,74.93737581552777,11040367.108133359,92866.91933020255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C2507,1454.0,36.55166666666666,80.77777777777777,4.0,21336555.555555556,196555.0,0.0,4.0,880.0,763.0,4863.292764304175,126.8172326888876,37.47070271427582,0.015500448026070642,1.0,95543.0,2.5600000000000005,0.9600000000000004,2.02909090909091,1.002074357746928,0.9608019016011122,0.7193396226415095,0.19582805647718834,0.26264613838795103,0.4575950095768395,0.08393079555802087,9.466434977142693,87.28287720735821,12022757.17727805,70711.53880795011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C2508,847.0,31.92571428571429,120.28571428571429,13.0,13909714.285714285,121971.42857142857,0.0,3.0,496.0,568.0,57.65999999999998,127.07290913341697,35.8715592351889,0.3639704851539061,2.0,12583.0,2.01,1.0600000000000003,2.050955414012739,1.1969394544244845,1.1248175182481752,0.6267605633802819,0.14638798378765003,0.26241754748470164,0.4626877533179687,0.1285067154096797,8.27775504417886,110.47430211850822,7286913.51474879,49522.57782351111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C2513,754.0,51.89666666666667,251.33333333333334,15.0,32443000.0,192250.0,0.0,6.0,530.0,820.0,913.34,126.90695231720612,35.141552996216745,0.011895342582411548,1.0,8983.0,2.1133333333333333,0.9533333333333336,1.8596491228070169,1.0466726889491116,0.9267106089139988,0.7704691812327505,0.1493932984526327,0.2522171509146907,0.4555642138854874,0.1428253367471891,0.028867513459479646,237.89563538100762,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2514,501.0,49.37833333333334,83.5,10.0,15483500.0,149870.0,0.0,1.0,405.0,648.0,10.44,127.92296885174652,35.694898803096855,0.5411833144336818,1.0,40926.0,2.19,0.9800000000000001,1.9289785181937746,1.2164066431806744,0.9480560200668896,0.5832074901842343,0.201265699066608,0.21521771001319448,0.45543175487465176,0.12808483604554557,2.792614664909333,73.99932432123958,2035884.7462467025,12214.213032365204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2515,545.0,44.345714285714294,77.85714285714286,17.0,16787142.85714286,139557.14285714287,0.0,3.0,624.0,205.0,1213.8700000000001,128.39650457033545,34.8242265414328,0.6117387352267959,1.0,11129.0,2.3000000000000003,0.9699999999999999,1.7612403100775196,1.0365974282888228,0.98395356777057,0.5888399412628488,0.19561505975379642,0.18501213046994341,0.5221493395633031,0.09722347021295709,6.981112273228997,92.61106588205064,5398382.054794178,42079.044552796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2518,341.0,55.870000000000005,170.5,11.0,21419500.0,181735.0,0.0,2.0,240.0,305.0,5064.794,129.11349296224236,37.559597748967704,0.21555215330868654,1.0,3130.0,1.72,0.98,1.9452054794520548,1.2345679012345678,1.131648936170213,0.6533575317604355,0.0811501597444089,0.1156549520766773,0.5121405750798722,0.2910543130990415,5.670996385116111,88.38834764831844,2754180.9127216027,18363.56310741464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2520,970.0,39.69,960.0,2.0,13155000.0,177500.0,1.0,2.0,420.0,386.0,7783.03,127.39650439044024,36.30811656235957,0.021516745116244275,1.0,17700.5,2.33,0.94,1.8,1.0292117854444724,0.9203560552822676,0.6853146853146853,0.1798819242394282,0.2276206886811107,0.463150758453151,0.12934662862631,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2522,747.0,46.285714285714285,106.71428571428571,13.0,21294142.85714286,174585.7142857143,0.0,2.0,698.0,610.0,5420.693,127.75954997038299,37.883753944519405,0.04080187848147047,1.0,19698.0,2.4899999999999998,0.9800000000000002,1.961474036850921,1.0149882903981264,0.9965255157437569,0.6606243705941591,0.23114021728094222,0.2183978068839476,0.46674789318712573,0.08371408264798451,5.017721452156206,101.34053859095461,4866321.89744203,55847.486919628675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2526,355.0,47.348,71.0,16.0,14380600.0,102602.0,0.0,2.0,291.0,321.0,195.7,128.44134485055875,36.652939716420754,0.7045935621709392,1.0,14619.0,2.0,0.9800000000000001,1.9826589595375723,1.2539388322520852,0.9949986107252016,0.6891817682591982,0.1320883781380395,0.1663588480744237,0.4911416649565633,0.2104111088309734,10.303226193770572,34.55430508634199,5949202.997040864,33870.81442776362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2527,383.0,46.862,76.6,8.0,34855600.0,234198.0,0.0,3.0,317.0,375.0,4565.811,127.07415593741003,37.2715157273044,0.012907124510839632,1.0,24064.5,2.535,0.985,2.191107310816588,1.0403848957573991,0.9666383941193102,0.7261146496815286,0.2080658231004176,0.2907810259926447,0.4335847410085395,0.06756840989839799,6.238130328872586,44.72471352619265,10370309.653043153,49476.58052048464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C2530,307.0,48.9,51.166666666666664,19.0,27252333.333333332,247746.66666666666,0.0,5.0,296.0,302.0,3270.41,127.95330489133845,37.338022076625585,0.3294271362027941,1.0,12744.0,2.2100000000000004,0.93,1.7033333333333334,1.086761406133134,0.9018159433671898,0.6606334841628959,0.1522284996861268,0.2189265536723164,0.4848556183301946,0.1439893283113622,9.016728896889381,53.53659184769485,9467953.626136256,58635.11189267628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
