단지코드,apt임대료min,apt임대료25%,apt임대료50%,apt임대료75%,apt임대료max,apt임대료mean,apt임대료std,apt임대료count,apt임대보증금min,apt임대보증금25%,apt임대보증금50%,apt임대보증금75%,apt임대보증금max,apt임대보증금mean,apt임대보증금std,apt임대보증금count,store임대료min,store임대료25%,store임대료50%,store임대료75%,store임대료max,store임대료mean,store임대료std,store임대료count,store임대보증금min,store임대보증금25%,store임대보증금50%,store임대보증금75%,store임대보증금max,store임대보증금mean,store임대보증금std,store임대보증금count,apt전용면적min,apt전용면적25%,apt전용면적50%,apt전용면적75%,apt전용면적max,apt전용면적mean,apt전용면적std,apt전용면적count,store전용면적min,store전용면적25%,store전용면적50%,store전용면적75%,store전용면적max,store전용면적mean,store전용면적std,store전용면적count
C1379,94120.0,125717.5,136250.0,136250.0,136250.0,125717.5,21065.0,4.0,11270000.0,17681750.0,19819000.0,19819000.0,19819000.0,17681750.0,4274500.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,44.3375,46.9,46.9,46.9,44.3375,5.125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1386,66990.0,73320.0,73320.0,97360.0,97360.0,82856.92307692308,13002.408997704604,13.0,12392000.0,12392000.0,12392000.0,17451000.0,17451000.0,14726923.076923076,2624986.2050919575,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51,39.84,39.84,46.71,46.71,42.878461538461536,3.5281885015633874,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1656,78010.0,78010.0,113950.0,113950.0,151110.0,105117.5,25723.285587742703,8.0,9908000.0,9908000.0,16102000.0,16102000.0,19819000.0,14243875.0,3803982.2906865827,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55,36.55,46.715,46.9,51.93,43.60125,6.091578349304415,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2526,67400.0,67400.0,117330.0,117330.0,143550.0,102602.0,33870.81442776362,5.0,8113000.0,8113000.0,17228000.0,17228000.0,21221000.0,14380600.0,5949202.997040864,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66,36.66,51.77,51.77,59.88,47.348,10.303226193770573,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1022,221980.0,221980.0,221980.0,221980.0,221980.0,221980.0,0.0,4.0,24665000.0,24665000.0,24665000.0,24665000.0,24665000.0,24665000.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,46.9,46.9,46.9,46.9,46.9,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1896,153180.0,170380.0,221980.0,221980.0,345330.0,219605.0,70211.47876237902,6.0,18175000.0,19797500.0,24665000.0,24665000.0,41543000.0,25314666.666666668,8562414.18448481,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.59,41.515,46.9,46.9,59.88,46.64833333333334,7.39038406760208,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1269,163940.0,185870.0,193180.0,207477.5,250370.0,200167.5,36195.640045913446,4.0,16649000.0,19127000.0,19953000.0,20525000.0,22241000.0,19699000.0,2301687.4968886054,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,45.089999999999996,46.96,48.185,51.86,46.315,5.108695201973463,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1916,169020.0,193807.5,202070.0,217007.5,261820.0,208745.0,38661.53342363268,4.0,17792000.0,20176250.0,20971000.0,21606250.0,23512000.0,20811500.0,2342431.8559992304,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,45.089999999999996,46.96,48.185,51.86,46.315,5.108695201973463,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2070,172660.0,206410.0,206410.0,267420.0,306370.0,231854.0,53889.46678155203,5.0,18175000.0,21420000.0,21420000.0,24017000.0,27263000.0,22459000.0,3391809.1780051542,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,46.96,46.96,51.86,59.57,48.965999999999994,7.396829050343127,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1967,149530.0,188680.0,201730.0,201730.0,201730.0,188680.0,26100.0,4.0,12461000.0,16161500.0,17395000.0,17395000.0,17395000.0,16161500.0,2467000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91,44.35,46.83,46.83,46.83,44.349999999999994,4.960000000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2021,140690.0,188260.0,188260.0,202210.0,291500.0,206152.5,45578.94392749194,12.0,11234000.0,15729000.0,15729000.0,17289500.0,25343000.0,17476916.666666668,4341795.071968471,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.92,46.82,46.82,48.097500000000004,59.99,48.605,6.249322145059196,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1143,165200.0,165200.0,165200.0,185540.0,205880.0,178760.0,23486.608950633978,3.0,15250000.0,15250000.0,15250000.0,17791500.0,20333000.0,16944333.333333332,2934671.418290868,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57,36.675,36.78,41.155,45.53,39.626666666666665,5.1135147729652,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2188,175780.0,175780.0,175780.0,175780.0,175780.0,175780.0,0.0,1.0,19221000.0,19221000.0,19221000.0,19221000.0,19221000.0,19221000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.42,39.42,39.42,39.42,39.42,39.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2651,176650.0,184915.0,193180.0,201445.0,209710.0,193180.0,23376.95018602726,2.0,19318000.0,20048750.0,20779500.0,21510250.0,22241000.0,20779500.0,2066873.1214082784,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51,41.1775,42.845,44.512499999999996,46.18,42.845,4.716402230514273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1036,154790.0,232200.0,232200.0,254050.0,275900.0,233627.14285714287,40409.221189511394,7.0,18476000.0,34082000.0,34082000.0,38950500.0,43819000.0,34634571.428571425,8475732.295936497,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,46.9,46.9,49.415,51.93,46.87285714285714,5.093445835207289,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2657,154790.0,232200.0,232200.0,254050.0,275900.0,233627.14285714287,40409.221189511394,7.0,18476000.0,34082000.0,34082000.0,38950500.0,43819000.0,34634571.428571425,8475732.295936497,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,46.9,46.9,49.415,51.93,46.87285714285714,5.093445835207289,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2527,154790.0,232200.0,232200.0,275900.0,275900.0,234198.0,49476.58052048464,5.0,18476000.0,34082000.0,34082000.0,43819000.0,43819000.0,34855600.0,10370309.653043153,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,46.9,46.9,51.93,51.93,46.862,6.238130328872587,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2262,136250.0,136250.0,185810.0,199610.0,241010.0,181025.0,43555.36870303296,8.0,17342000.0,17342000.0,24775000.0,25811500.0,28921000.0,23024125.0,5008601.0717992475,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.45,39.63,46.8,48.1575,51.93,45.383750000000006,5.257076693100724,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1084,81130.0,88307.5,109840.0,151037.5,164770.0,118580.0,38012.66210093684,6.0,11858000.0,12919500.0,16104000.0,22189500.0,24218000.0,17393333.333333332,5617058.684637954,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.63,41.447500000000005,46.9,56.642500000000005,59.89,48.806666666666665,9.180127813198824,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2530,198190.0,204385.0,222970.0,297302.5,322080.0,247746.66666666666,58635.11189267627,6.0,16102000.0,19199250.0,28491000.0,34995750.0,37164000.0,27252333.333333332,9467953.626136256,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.93,41.6875,46.96,56.575,59.84,48.9,9.016728896889383,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1046,161020.0,161020.0,161020.0,222965.0,284910.0,202316.66666666666,71527.92484990273,3.0,13625000.0,13625000.0,13625000.0,21058000.0,28491000.0,18580333.333333332,8582889.101772977,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62,36.62,36.62,44.275,51.93,41.72333333333333,8.839232621293172,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1761,138550.0,210970.0,212840.0,227827.5,232200.0,206600.0,34772.08190488456,6.0,11234000.0,19349000.0,19661000.0,25592000.0,27465000.0,20805833.333333332,6086827.298902662,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62,46.9,47.15,50.7975,51.93,46.946666666666665,5.594946529384054,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1102,127580.0,147712.5,208110.0,218325.0,221730.0,185806.66666666666,45511.62166597304,6.0,9908000.0,11766500.0,17342000.0,23846000.0,26014000.0,17754666.666666668,7209911.474260046,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,39.214999999999996,46.91,50.675,51.93,45.163333333333334,6.9660739779783185,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2420,131070.0,152920.0,174770.0,224710.0,260920.0,188860.0,49731.802366963,7.0,18726000.0,22097000.0,25468000.0,32459000.0,38077000.0,27340428.57142857,7338281.47132426,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.63,43.265,46.9,51.93,59.89,48.11571428571428,7.242259907751762,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1122,122320.0,122320.0,164770.0,164770.0,164770.0,146577.14285714287,22690.47943836483,7.0,17851000.0,17851000.0,24093000.0,24093000.0,24093000.0,21417857.14285714,3336489.344034706,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,39.72,46.89,46.9,46.9,43.787142857142854,3.8801233411912497,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2042,122320.0,164770.0,164770.0,164770.0,164770.0,156280.0,18984.217128973214,5.0,17851000.0,24093000.0,24093000.0,24093000.0,24093000.0,22844600.0,2791507.2631107373,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,46.89,46.9,46.9,46.9,45.414,3.317209670792609,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1375,137310.0,137310.0,137310.0,149810.0,187260.0,148017.14285714287,18280.23587948262,7.0,22471000.0,22471000.0,22471000.0,24969000.0,31210000.0,24433142.85714286,3211959.341200291,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,46.905,46.91,51.93,59.88,50.194285714285705,4.883922116301124,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1410,76260.0,76260.0,76260.0,119955.0,163650.0,105390.0,50454.64002448139,3.0,9154000.0,9154000.0,9154000.0,14700500.0,20247000.0,12851666.666666666,6404546.536120518,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,36.65,36.65,48.265,59.88,44.39333333333334,13.41184675327501,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1641,71380.0,95725.0,114225.0,124610.0,124610.0,106110.0,25138.455269433987,4.0,8435000.0,10870250.0,12980000.0,14278000.0,14278000.0,12168250.0,2773426.565940888,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62,44.33,49.415,51.93,51.93,46.845,7.217296354360591,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1706,158060.0,158060.0,249130.0,249130.0,261760.0,215228.0,52441.106681686266,5.0,20233000.0,20233000.0,29086000.0,29086000.0,29086000.0,25544800.0,4848987.801593236,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.72,36.72,51.92,51.92,53.26,46.108,8.587474599671316,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1307,149810.0,218150.0,240930.0,284650.0,357050.0,243595.0,69545.07500278404,8.0,17977000.0,28369750.0,31834000.0,41697000.0,58053000.0,34112875.0,13225949.746480536,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91,44.4525,46.96,51.97,59.94,47.32500000000001,7.738754052540647,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2601,284650.0,284650.0,284650.0,284650.0,357050.0,299130.0,32378.264314196957,5.0,41697000.0,41697000.0,41697000.0,41697000.0,58053000.0,44968200.0,7314625.567997312,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,51.9,51.97,51.97,59.94,53.528,3.584727325752964,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1085,111230.0,111230.0,133610.0,155990.0,155990.0,133610.0,25842.19804892765,4.0,13952000.0,13952000.0,15776000.0,17600000.0,17600000.0,15776000.0,2106173.7820037547,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63,36.63,41.425,46.22,46.22,41.425,5.536789081528509,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2385,170940.0,170940.0,191380.0,211820.0,211820.0,191380.0,23602.079004471903,4.0,25023000.0,25023000.0,27996000.0,30969000.0,30969000.0,27996000.0,3432924.700601515,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,46.9,49.415,51.93,51.93,49.415,2.9040718540238184,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1059,94030.0,94030.0,103410.0,112790.0,112790.0,103410.0,10275.275178796915,6.0,14908000.0,14908000.0,16954000.0,19000000.0,19000000.0,16954000.0,2241280.7053111396,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51,39.84,43.010000000000005,46.5925,46.73,43.13833333333333,3.7409807092080345,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2162,102350.0,102350.0,102350.0,111710.0,121070.0,108590.0,10807.997039229795,3.0,18425000.0,18425000.0,18425000.0,20110500.0,21796000.0,19548666.666666668,1946247.7574382285,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93,51.93,51.93,55.905,59.88,54.580000000000005,4.5899346400575265,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1819,110960.0,110960.0,110960.0,125225.0,139490.0,120470.0,16471.803179980023,3.0,16213000.0,16213000.0,16213000.0,18707500.0,21202000.0,17876000.0,2880400.4929870428,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93,51.93,51.93,55.905,59.88,54.580000000000005,4.5899346400575265,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2325,74300.0,85460.0,85460.0,96610.0,96610.0,87688.0,9332.345364376524,5.0,10651000.0,15360000.0,15360000.0,17342000.0,17342000.0,15211000.0,2734973.6744619682,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64,46.89,46.89,51.91,51.91,46.848,6.234069297016193,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2394,34290.0,34290.0,42300.0,111470.0,111470.0,65235.0,38429.589046536974,8.0,13007000.0,13007000.0,65856600.0,69698400.0,81223800.0,49879800.0,31189460.734219637,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.59,39.63,46.9,48.1575,51.93,45.42625,5.242248529291331,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1133,92900.0,105280.0,130055.0,154830.0,192000.0,134186.66666666666,38911.3236303607,6.0,14863000.0,17342000.0,22297000.0,27252000.0,33448000.0,22916500.0,7423133.7789373025,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,36.495,41.66,46.9225,51.88,42.05833333333333,7.401522591106958,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1281,92900.0,105280.0,105280.0,154830.0,154830.0,122624.0,29831.18217570333,5.0,14863000.0,17342000.0,17342000.0,27252000.0,27252000.0,20810200.0,5966983.8444560915,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,36.47,36.57,46.75,46.98,40.094,6.287975031757043,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1194,207380.0,209910.0,209910.0,209910.0,268730.0,221168.0,26610.52648859094,5.0,18968000.0,18968000.0,18968000.0,18968000.0,21497000.0,19473800.0,1131003.1830193936,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61,51.86,51.87,51.99,59.57,53.38000000000001,3.463076666780567,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2308,177040.0,182095.0,187150.0,196000.0,204850.0,189680.0,14076.565632284033,3.0,12646000.0,12646000.0,12646000.0,13277500.0,13909000.0,13067000.0,729193.3899864974,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.92,51.955,51.99,55.78,59.57,54.49333333333333,4.396661612329669,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2036,106090.0,106090.0,106090.0,126382.5,187260.0,126382.5,40585.0,4.0,17477000.0,17477000.0,17477000.0,19037750.0,23720000.0,19037750.0,3121500.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,46.9,46.9,50.144999999999996,59.88,50.144999999999996,6.490000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1394,73650.0,73650.0,93255.0,112860.0,112860.0,93255.0,22637.904054925228,4.0,11303000.0,11303000.0,12558000.0,13813000.0,13813000.0,12558000.0,1449149.1756659606,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63,36.63,41.425,46.22,46.22,41.425,5.536789081528509,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1180,93530.0,93530.0,93530.0,101920.0,110310.0,99123.33333333333,9687.937517001921,3.0,16789000.0,16789000.0,16789000.0,17988000.0,19187000.0,17588333.333333332,1384485.9455167227,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93,51.93,51.93,55.905,59.88,54.580000000000005,4.5899346400575265,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2503,109270.0,110550.0,123895.0,137240.0,137240.0,123681.66666666667,14859.762335470465,6.0,13979000.0,13979000.0,15249500.0,16520000.0,16520000.0,15249500.0,1391763.018620627,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51,39.84,42.975,46.11,46.11,42.92000000000001,3.496546867982752,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1907,87960.0,87960.0,103725.0,119490.0,119490.0,103725.0,17269.692238137886,6.0,10528000.0,10528000.0,12386000.0,14244000.0,14244000.0,12386000.0,2035337.0236891974,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39,39.5325,44.5,49.565000000000005,49.7,44.53666666666667,5.5117099585035,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2181,90410.0,101252.5,133780.0,154210.0,161020.0,128403.33333333333,31851.209500844183,6.0,9908000.0,11146750.0,14863000.0,16258000.0,16723000.0,13831333.333333334,3150785.087349924,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62,39.19,46.9,50.6725,51.93,45.15,6.979736384706805,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1768,136930.0,143052.5,149175.0,155297.5,161420.0,149175.0,17317.045071258548,2.0,14643000.0,15185750.0,15728500.0,16271250.0,16814000.0,15728500.0,1535128.8219559947,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.88,53.8025,55.725,57.6475,59.57,55.725,5.437651147324549,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1783,115520.0,160960.0,160960.0,160960.0,246650.0,169010.0,47653.84874278257,5.0,17004000.0,23496000.0,23496000.0,23496000.0,36089000.0,24716200.0,6951353.695504207,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48,46.9,46.9,46.9,59.88,48.012,7.371466611197532,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2192,79260.0,100320.0,100320.0,131290.0,131290.0,108496.0,22514.276137597673,5.0,8670000.0,11147000.0,11147000.0,16102000.0,16102000.0,12633600.0,3323765.9815335977,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95,39.8,39.8,46.99,46.99,41.506,5.5466773838037495,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2346,113780.0,113780.0,141080.0,141080.0,173960.0,136736.0,24886.355297632475,5.0,13357000.0,13357000.0,16168000.0,16168000.0,19593000.0,15728600.0,2577241.9948464287,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,46.9,51.93,51.93,59.88,51.508,5.313047148294472,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2680,98630.0,122020.0,145410.0,145410.0,145410.0,129816.66666666667,27008.445592690692,3.0,20233000.0,22763000.0,25293000.0,25293000.0,25293000.0,23606333.333333332,2921392.3620995064,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63,41.67,46.71,46.71,46.71,43.35,5.819690713431426,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2631,88120.0,88120.0,102620.0,102620.0,120730.0,98992.85714285714,12018.24268114341,7.0,14487000.0,14487000.0,20525000.0,20525000.0,27044000.0,18868571.42857143,4702187.500059338,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.49,39.88,46.45,46.96,51.86,44.49714285714286,4.793470260975563,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2141,136250.0,173420.0,216780.0,247750.0,247750.0,204390.0,54001.40491999568,4.0,18581000.0,23226500.0,27872000.0,30969000.0,30969000.0,26323500.0,5930303.505442758,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62,40.6475,44.445,46.9,46.9,43.1025,4.902464516274782,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1569,87980.0,87980.0,87980.0,98030.0,108080.0,93722.85714285714,9807.795733132758,7.0,12571000.0,12571000.0,12571000.0,14456000.0,16341000.0,13648142.857142856,1839571.6375079849,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19,36.265,36.63,41.425,46.22,39.202857142857134,4.79690078517965,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2099,76130.0,102350.0,102350.0,102350.0,154790.0,107594.0,28722.570915570912,5.0,9111000.0,12483000.0,12483000.0,12483000.0,18726000.0,13057200.0,3489158.379896218,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56,46.9,46.9,46.9,59.89,48.03000000000001,7.35240096839121,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2287,83540.0,98550.0,113560.0,127695.0,141830.0,113060.0,23801.3886149527,7.0,10073000.0,11916000.0,13759000.0,15133000.0,16507000.0,13491000.0,2638605.4397477973,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,43.31,46.9,49.415,51.93,46.285714285714285,5.017721452156205,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
